DatapointId,Value,Timestamp
[28704] s_Demo_Dynamic_Scalar_Int16_28704,20103,2025-03-06T09:01:02.583Z
[88902] s_Demo_Dynamic_Scalar_Float_88902,12256.402,2025-03-06T09:01:02.584Z
[88902] s_Demo_Dynamic_Scalar_Float_88902,12257.498,2025-03-06T09:01:03.287Z
[28704] s_Demo_Dynamic_Scalar_Int16_28704,20334,2025-03-06T09:01:03.287Z
[88902] s_Demo_Dynamic_Scalar_Float_88902,12258.594,2025-03-06T09:01:03.991Z
[28704] s_Demo_Dynamic_Scalar_Int16_28704,20565,2025-03-06T09:01:03.991Z
[88902] s_Demo_Dynamic_Scalar_Float_88902,12259.689,2025-03-06T09:01:04.695Z
[28704] s_Demo_Dynamic_Scalar_Int16_28704,20796,2025-03-06T09:01:04.696Z
[88902] s_Demo_Dynamic_Scalar_Float_88902,12260.885,2025-03-06T09:01:05.399Z
[28704] s_Demo_Dynamic_Scalar_Int16_28704,21048,2025-03-06T09:01:05.399Z
[88902] s_Demo_Dynamic_Scalar_Float_88902,12261.98,2025-03-06T09:01:06.106Z
[28704] s_Demo_Dynamic_Scalar_Int16_28704,21279,2025-03-06T09:01:06.107Z
[88902] s_Demo_Dynamic_Scalar_Float_88902,12263.076,2025-03-06T09:01:06.832Z
[28704] s_Demo_Dynamic_Scalar_Int16_28704,21510,2025-03-06T09:01:06.832Z
[88902] s_Demo_Dynamic_Scalar_Float_88902,12264.271,2025-03-06T09:01:07.514Z
[28704] s_Demo_Dynamic_Scalar_Int16_28704,21762,2025-03-06T09:01:07.514Z
[88902] s_Demo_Dynamic_Scalar_Float_88902,12265.367,2025-03-06T09:01:08.219Z
[28704] s_Demo_Dynamic_Scalar_Int16_28704,21993,2025-03-06T09:01:08.219Z
