DatapointId,Value,Timestamp
[88902] s_Demo_Dynamic_Scalar_Float_88902,14666.352,2025-03-06T09:26:17.285Z
[28704] s_Demo_Dynamic_Scalar_Int16_28704,3889,2025-03-06T09:26:17.285Z
[88902] s_Demo_Dynamic_Scalar_Float_88902,14667.547,2025-03-06T09:26:17.989Z
[28704] s_Demo_Dynamic_Scalar_Int16_28704,4141,2025-03-06T09:26:17.989Z
[88902] s_Demo_Dynamic_Scalar_Float_88902,14668.643,2025-03-06T09:26:18.692Z
[28704] s_Demo_Dynamic_Scalar_Int16_28704,4372,2025-03-06T09:26:18.693Z
[88902] s_Demo_Dynamic_Scalar_Float_88902,14669.738,2025-03-06T09:26:19.396Z
[28704] s_Demo_Dynamic_Scalar_Int16_28704,4603,2025-03-06T09:26:19.396Z
[88902] s_Demo_Dynamic_Scalar_Float_88902,14670.834,2025-03-06T09:26:20.099Z
[28704] s_Demo_Dynamic_Scalar_Int16_28704,4834,2025-03-06T09:26:20.100Z
[88902] s_Demo_Dynamic_Scalar_Float_88902,14672.029,2025-03-06T09:26:20.839Z
[28704] s_Demo_Dynamic_Scalar_Int16_28704,5086,2025-03-06T09:26:20.839Z
[88902] s_Demo_Dynamic_Scalar_Float_88902,14673.125,2025-03-06T09:26:21.505Z
[28704] s_Demo_Dynamic_Scalar_Int16_28704,5317,2025-03-06T09:26:21.506Z
[28704] s_Demo_Dynamic_Scalar_Int16_28704,5548,2025-03-06T09:26:22.210Z
[88902] s_Demo_Dynamic_Scalar_Float_88902,14674.221,2025-03-06T09:26:22.210Z
[88902] s_Demo_Dynamic_Scalar_Float_88902,14675.316,2025-03-06T09:26:22.914Z
[28704] s_Demo_Dynamic_Scalar_Int16_28704,5779,2025-03-06T09:26:22.914Z
