DatapointId,Value,Timestamp
[88902] s_Demo_Dynamic_Scalar_Float_88902,28811.38,2025-03-06T11:54:32.850Z
[28704] s_Demo_Dynamic_Scalar_Int16_28704,-28662,2025-03-06T11:54:32.850Z
[88902] s_Demo_Dynamic_Scalar_Float_88902,28812.576,2025-03-06T11:54:33.554Z
[28704] s_Demo_Dynamic_Scalar_Int16_28704,-28410,2025-03-06T11:54:33.554Z
[88902] s_Demo_Dynamic_Scalar_Float_88902,28813.572,2025-03-06T11:54:34.258Z
[28704] s_Demo_Dynamic_Scalar_Int16_28704,-28200,2025-03-06T11:54:34.258Z
[88902] s_Demo_Dynamic_Scalar_Float_88902,28814.768,2025-03-06T11:54:35.002Z
[28704] s_Demo_Dynamic_Scalar_Int16_28704,-27948,2025-03-06T11:54:35.002Z
[28704] s_Demo_Dynamic_Scalar_Int16_28704,-27717,2025-03-06T11:54:35.665Z
[88902] s_Demo_Dynamic_Scalar_Float_88902,28815.863,2025-03-06T11:54:35.665Z
[88902] s_Demo_Dynamic_Scalar_Float_88902,28816.959,2025-03-06T11:54:36.368Z
[28704] s_Demo_Dynamic_Scalar_Int16_28704,-27486,2025-03-06T11:54:36.368Z
[88902] s_Demo_Dynamic_Scalar_Float_88902,28818.154,2025-03-06T11:54:37.072Z
[28704] s_Demo_Dynamic_Scalar_Int16_28704,-27234,2025-03-06T11:54:37.072Z
[88902] s_Demo_Dynamic_Scalar_Float_88902,28819.25,2025-03-06T11:54:37.775Z
[28704] s_Demo_Dynamic_Scalar_Int16_28704,-27003,2025-03-06T11:54:37.775Z
[88902] s_Demo_Dynamic_Scalar_Float_88902,28820.346,2025-03-06T11:54:38.532Z
[28704] s_Demo_Dynamic_Scalar_Int16_28704,-26772,2025-03-06T11:54:38.532Z
