DatapointId,Value,Timestamp
[28704] s_Demo_Dynamic_Scalar_Int16_28704,-11938,2025-03-06T11:19:32.498Z
[88902] s_Demo_Dynamic_Scalar_Float_88902,25471.28,2025-03-06T11:19:32.499Z
[88902] s_Demo_Dynamic_Scalar_Float_88902,25472.375,2025-03-06T11:19:33.201Z
[28704] s_Demo_Dynamic_Scalar_Int16_28704,-11707,2025-03-06T11:19:33.201Z
[88902] s_Demo_Dynamic_Scalar_Float_88902,25473.57,2025-03-06T11:19:33.956Z
[28704] s_Demo_Dynamic_Scalar_Int16_28704,-11455,2025-03-06T11:19:33.956Z
[88902] s_Demo_Dynamic_Scalar_Float_88902,25474.666,2025-03-06T11:19:34.609Z
[28704] s_Demo_Dynamic_Scalar_Int16_28704,-11224,2025-03-06T11:19:34.610Z
[28704] s_Demo_Dynamic_Scalar_Int16_28704,-10993,2025-03-06T11:19:35.314Z
[88902] s_Demo_Dynamic_Scalar_Float_88902,25475.762,2025-03-06T11:19:35.314Z
[88902] s_Demo_Dynamic_Scalar_Float_88902,25476.857,2025-03-06T11:19:36.018Z
[28704] s_Demo_Dynamic_Scalar_Int16_28704,-10762,2025-03-06T11:19:36.018Z
[88902] s_Demo_Dynamic_Scalar_Float_88902,25478.053,2025-03-06T11:19:36.723Z
[28704] s_Demo_Dynamic_Scalar_Int16_28704,-10510,2025-03-06T11:19:36.723Z
[88902] s_Demo_Dynamic_Scalar_Float_88902,25479.148,2025-03-06T11:19:37.427Z
[28704] s_Demo_Dynamic_Scalar_Int16_28704,-10279,2025-03-06T11:19:37.427Z
[88902] s_Demo_Dynamic_Scalar_Float_88902,25480.244,2025-03-06T11:19:38.131Z
[28704] s_Demo_Dynamic_Scalar_Int16_28704,-10048,2025-03-06T11:19:38.131Z
