DatapointId,Value,Timestamp
[88902] s_Demo_Dynamic_Scalar_Float_88902,7132.7075,2025-03-06T08:07:23.841Z
[28704] s_Demo_Dynamic_Scalar_Int16_28704,-10427,2025-03-06T08:07:23.842Z
[88902] s_Demo_Dynamic_Scalar_Float_88902,7133.9087,2025-03-06T08:07:24.498Z
[28704] s_Demo_Dynamic_Scalar_Int16_28704,-10175,2025-03-06T08:07:24.498Z
[88902] s_Demo_Dynamic_Scalar_Float_88902,7135.01,2025-03-06T08:07:25.202Z
[28704] s_Demo_Dynamic_Scalar_Int16_28704,-9944,2025-03-06T08:07:25.202Z
[88902] s_Demo_Dynamic_Scalar_Float_88902,7136.111,2025-03-06T08:07:25.906Z
[28704] s_Demo_Dynamic_Scalar_Int16_28704,-9713,2025-03-06T08:07:25.906Z
[88902] s_Demo_Dynamic_Scalar_Float_88902,7137.212,2025-03-06T08:07:26.610Z
[28704] s_Demo_Dynamic_Scalar_Int16_28704,-9482,2025-03-06T08:07:26.611Z
[88902] s_Demo_Dynamic_Scalar_Float_88902,7138.413,2025-03-06T08:07:27.314Z
[28704] s_Demo_Dynamic_Scalar_Int16_28704,-9230,2025-03-06T08:07:27.314Z
[88902] s_Demo_Dynamic_Scalar_Float_88902,7139.514,2025-03-06T08:07:28.018Z
[28704] s_Demo_Dynamic_Scalar_Int16_28704,-8999,2025-03-06T08:07:28.018Z
[88902] s_Demo_Dynamic_Scalar_Float_88902,7140.615,2025-03-06T08:07:28.762Z
[28704] s_Demo_Dynamic_Scalar_Int16_28704,-8768,2025-03-06T08:07:28.762Z
[88902] s_Demo_Dynamic_Scalar_Float_88902,7141.7163,2025-03-06T08:07:29.425Z
[28704] s_Demo_Dynamic_Scalar_Int16_28704,-8537,2025-03-06T08:07:29.425Z
