DatapointId,Value,Timestamp
[28704] s_Demo_Dynamic_Scalar_Int16_28704,27478,2025-03-06T11:34:32.205Z
[88902] s_Demo_Dynamic_Scalar_Float_88902,26901.67,2025-03-06T11:34:32.205Z
[88902] s_Demo_Dynamic_Scalar_Float_88902,26902.865,2025-03-06T11:34:32.908Z
[28704] s_Demo_Dynamic_Scalar_Int16_28704,27730,2025-03-06T11:34:32.908Z
[88902] s_Demo_Dynamic_Scalar_Float_88902,26903.96,2025-03-06T11:34:33.611Z
[28704] s_Demo_Dynamic_Scalar_Int16_28704,27961,2025-03-06T11:34:33.611Z
[88902] s_Demo_Dynamic_Scalar_Float_88902,26905.057,2025-03-06T11:34:34.315Z
[28704] s_Demo_Dynamic_Scalar_Int16_28704,28192,2025-03-06T11:34:34.315Z
[88902] s_Demo_Dynamic_Scalar_Float_88902,26906.152,2025-03-06T11:34:35.018Z
[28704] s_Demo_Dynamic_Scalar_Int16_28704,28423,2025-03-06T11:34:35.018Z
[88902] s_Demo_Dynamic_Scalar_Float_88902,26907.348,2025-03-06T11:34:35.722Z
[28704] s_Demo_Dynamic_Scalar_Int16_28704,28675,2025-03-06T11:34:35.723Z
[88902] s_Demo_Dynamic_Scalar_Float_88902,26908.443,2025-03-06T11:34:36.426Z
[28704] s_Demo_Dynamic_Scalar_Int16_28704,28906,2025-03-06T11:34:36.426Z
[88902] s_Demo_Dynamic_Scalar_Float_88902,26909.54,2025-03-06T11:34:37.129Z
[28704] s_Demo_Dynamic_Scalar_Int16_28704,29137,2025-03-06T11:34:37.132Z
[88902] s_Demo_Dynamic_Scalar_Float_88902,26910.635,2025-03-06T11:34:37.833Z
[28704] s_Demo_Dynamic_Scalar_Int16_28704,29368,2025-03-06T11:34:37.834Z
