DatapointId,Value,Timestamp
[88902] s_Demo_Dynamic_Scalar_Float_88902,26065.648,2025-03-06T11:25:46.394Z
[28704] s_Demo_Dynamic_Scalar_Int16_28704,-17703,2025-03-06T11:25:46.394Z
[88902] s_Demo_Dynamic_Scalar_Float_88902,26066.744,2025-03-06T11:25:47.098Z
[28704] s_Demo_Dynamic_Scalar_Int16_28704,-17472,2025-03-06T11:25:47.098Z
[88902] s_Demo_Dynamic_Scalar_Float_88902,26067.84,2025-03-06T11:25:47.802Z
[28704] s_Demo_Dynamic_Scalar_Int16_28704,-17241,2025-03-06T11:25:47.803Z
[88902] s_Demo_Dynamic_Scalar_Float_88902,26069.035,2025-03-06T11:25:48.542Z
[28704] s_Demo_Dynamic_Scalar_Int16_28704,-16989,2025-03-06T11:25:48.543Z
[88902] s_Demo_Dynamic_Scalar_Float_88902,26070.13,2025-03-06T11:25:49.215Z
[28704] s_Demo_Dynamic_Scalar_Int16_28704,-16758,2025-03-06T11:25:49.215Z
[88902] s_Demo_Dynamic_Scalar_Float_88902,26071.227,2025-03-06T11:25:49.918Z
[28704] s_Demo_Dynamic_Scalar_Int16_28704,-16527,2025-03-06T11:25:49.918Z
[88902] s_Demo_Dynamic_Scalar_Float_88902,26072.322,2025-03-06T11:25:50.622Z
[28704] s_Demo_Dynamic_Scalar_Int16_28704,-16296,2025-03-06T11:25:50.622Z
[88902] s_Demo_Dynamic_Scalar_Float_88902,26073.518,2025-03-06T11:25:51.326Z
[28704] s_Demo_Dynamic_Scalar_Int16_28704,-16044,2025-03-06T11:25:51.326Z
[88902] s_Demo_Dynamic_Scalar_Float_88902,26074.613,2025-03-06T11:25:52.030Z
[28704] s_Demo_Dynamic_Scalar_Int16_28704,-15813,2025-03-06T11:25:52.030Z
