DatapointId,Value,Timestamp
[88902] s_Demo_Dynamic_Scalar_Float_88902,27568.156,2025-03-06T11:41:31.292Z
[28704] s_Demo_Dynamic_Scalar_Int16_28704,-28619,2025-03-06T11:41:31.293Z
[88902] s_Demo_Dynamic_Scalar_Float_88902,27569.252,2025-03-06T11:41:31.996Z
[28704] s_Demo_Dynamic_Scalar_Int16_28704,-28388,2025-03-06T11:41:31.997Z
[88902] s_Demo_Dynamic_Scalar_Float_88902,27570.348,2025-03-06T11:41:32.746Z
[28704] s_Demo_Dynamic_Scalar_Int16_28704,-28157,2025-03-06T11:41:32.746Z
[88902] s_Demo_Dynamic_Scalar_Float_88902,27571.443,2025-03-06T11:41:33.403Z
[28704] s_Demo_Dynamic_Scalar_Int16_28704,-27926,2025-03-06T11:41:33.403Z
[88902] s_Demo_Dynamic_Scalar_Float_88902,27572.639,2025-03-06T11:41:34.155Z
[28704] s_Demo_Dynamic_Scalar_Int16_28704,-27674,2025-03-06T11:41:34.155Z
[88902] s_Demo_Dynamic_Scalar_Float_88902,27573.734,2025-03-06T11:41:34.811Z
[28704] s_Demo_Dynamic_Scalar_Int16_28704,-27443,2025-03-06T11:41:34.811Z
[88902] s_Demo_Dynamic_Scalar_Float_88902,27574.83,2025-03-06T11:41:35.515Z
[28704] s_Demo_Dynamic_Scalar_Int16_28704,-27212,2025-03-06T11:41:35.515Z
[88902] s_Demo_Dynamic_Scalar_Float_88902,27575.926,2025-03-06T11:41:36.265Z
[28704] s_Demo_Dynamic_Scalar_Int16_28704,-26981,2025-03-06T11:41:36.265Z
[88902] s_Demo_Dynamic_Scalar_Float_88902,27577.121,2025-03-06T11:41:36.923Z
[28704] s_Demo_Dynamic_Scalar_Int16_28704,-26729,2025-03-06T11:41:36.923Z
