DatapointId,Value,Timestamp
[88902] s_Demo_Dynamic_Scalar_Float_88902,26740.402,2025-03-06T11:32:50.775Z
[28704] s_Demo_Dynamic_Scalar_Int16_28704,-6521,2025-03-06T11:32:50.775Z
[28704] s_Demo_Dynamic_Scalar_Int16_28704,-6269,2025-03-06T11:32:51.478Z
[88902] s_Demo_Dynamic_Scalar_Float_88902,26741.598,2025-03-06T11:32:51.479Z
[28704] s_Demo_Dynamic_Scalar_Int16_28704,-6038,2025-03-06T11:32:52.182Z
[88902] s_Demo_Dynamic_Scalar_Float_88902,26742.693,2025-03-06T11:32:52.182Z
[88902] s_Demo_Dynamic_Scalar_Float_88902,26743.79,2025-03-06T11:32:52.887Z
[28704] s_Demo_Dynamic_Scalar_Int16_28704,-5807,2025-03-06T11:32:52.887Z
[88902] s_Demo_Dynamic_Scalar_Float_88902,26744.885,2025-03-06T11:32:53.591Z
[28704] s_Demo_Dynamic_Scalar_Int16_28704,-5576,2025-03-06T11:32:53.591Z
[88902] s_Demo_Dynamic_Scalar_Float_88902,26746.08,2025-03-06T11:32:54.295Z
[28704] s_Demo_Dynamic_Scalar_Int16_28704,-5324,2025-03-06T11:32:54.295Z
[88902] s_Demo_Dynamic_Scalar_Float_88902,26747.176,2025-03-06T11:32:54.999Z
[28704] s_Demo_Dynamic_Scalar_Int16_28704,-5093,2025-03-06T11:32:54.999Z
[28704] s_Demo_Dynamic_Scalar_Int16_28704,-4862,2025-03-06T11:32:55.707Z
[88902] s_Demo_Dynamic_Scalar_Float_88902,26748.271,2025-03-06T11:32:55.707Z
[88902] s_Demo_Dynamic_Scalar_Float_88902,26749.467,2025-03-06T11:32:56.411Z
[28704] s_Demo_Dynamic_Scalar_Int16_28704,-4610,2025-03-06T11:32:56.411Z
