DatapointId,Value,Timestamp
[88902] s_Demo_Dynamic_Scalar_Float_88902,11258.615,2025-03-06T08:50:35.243Z
[28704] s_Demo_Dynamic_Scalar_Int16_28704,6354,2025-03-06T08:50:35.243Z
[88902] s_Demo_Dynamic_Scalar_Float_88902,11259.711,2025-03-06T08:50:35.897Z
[28704] s_Demo_Dynamic_Scalar_Int16_28704,6585,2025-03-06T08:50:35.897Z
[88902] s_Demo_Dynamic_Scalar_Float_88902,11260.906,2025-03-06T08:50:36.600Z
[28704] s_Demo_Dynamic_Scalar_Int16_28704,6837,2025-03-06T08:50:36.601Z
[88902] s_Demo_Dynamic_Scalar_Float_88902,11262.002,2025-03-06T08:50:37.305Z
[28704] s_Demo_Dynamic_Scalar_Int16_28704,7068,2025-03-06T08:50:37.305Z
[88902] s_Demo_Dynamic_Scalar_Float_88902,11263.098,2025-03-06T08:50:38.009Z
[28704] s_Demo_Dynamic_Scalar_Int16_28704,7299,2025-03-06T08:50:38.009Z
[88902] s_Demo_Dynamic_Scalar_Float_88902,11264.193,2025-03-06T08:50:38.714Z
[28704] s_Demo_Dynamic_Scalar_Int16_28704,7530,2025-03-06T08:50:38.714Z
[88902] s_Demo_Dynamic_Scalar_Float_88902,11265.389,2025-03-06T08:50:39.417Z
[28704] s_Demo_Dynamic_Scalar_Int16_28704,7782,2025-03-06T08:50:39.417Z
[88902] s_Demo_Dynamic_Scalar_Float_88902,11266.484,2025-03-06T08:50:40.121Z
[28704] s_Demo_Dynamic_Scalar_Int16_28704,8013,2025-03-06T08:50:40.121Z
[88902] s_Demo_Dynamic_Scalar_Float_88902,11267.58,2025-03-06T08:50:40.873Z
[28704] s_Demo_Dynamic_Scalar_Int16_28704,8244,2025-03-06T08:50:40.873Z
