DatapointId,Value,Timestamp
[88902] s_Demo_Dynamic_Scalar_Float_88902,7669.331,2025-03-06T08:12:59.764Z
[28704] s_Demo_Dynamic_Scalar_Int16_28704,-28918,2025-03-06T08:12:59.765Z
[88902] s_Demo_Dynamic_Scalar_Float_88902,7670.532,2025-03-06T08:13:00.468Z
[28704] s_Demo_Dynamic_Scalar_Int16_28704,-28666,2025-03-06T08:13:00.468Z
[88902] s_Demo_Dynamic_Scalar_Float_88902,7671.6333,2025-03-06T08:13:01.172Z
[28704] s_Demo_Dynamic_Scalar_Int16_28704,-28435,2025-03-06T08:13:01.172Z
[88902] s_Demo_Dynamic_Scalar_Float_88902,7672.7344,2025-03-06T08:13:01.880Z
[28704] s_Demo_Dynamic_Scalar_Int16_28704,-28204,2025-03-06T08:13:01.880Z
[88902] s_Demo_Dynamic_Scalar_Float_88902,7673.8354,2025-03-06T08:13:02.578Z
[28704] s_Demo_Dynamic_Scalar_Int16_28704,-27973,2025-03-06T08:13:02.579Z
[88902] s_Demo_Dynamic_Scalar_Float_88902,7674.9365,2025-03-06T08:13:03.296Z
[28704] s_Demo_Dynamic_Scalar_Int16_28704,-27742,2025-03-06T08:13:03.296Z
[88902] s_Demo_Dynamic_Scalar_Float_88902,7676.1377,2025-03-06T08:13:03.987Z
[28704] s_Demo_Dynamic_Scalar_Int16_28704,-27490,2025-03-06T08:13:03.988Z
[88902] s_Demo_Dynamic_Scalar_Float_88902,7677.239,2025-03-06T08:13:04.692Z
[28704] s_Demo_Dynamic_Scalar_Int16_28704,-27259,2025-03-06T08:13:04.692Z
[88902] s_Demo_Dynamic_Scalar_Float_88902,7678.34,2025-03-06T08:13:05.398Z
[28704] s_Demo_Dynamic_Scalar_Int16_28704,-27028,2025-03-06T08:13:05.398Z
