DatapointId,Value,Timestamp
[28704] s_Demo_Dynamic_Scalar_Int16_28704,-11673,2025-03-06T11:55:23.544Z
[88902] s_Demo_Dynamic_Scalar_Float_88902,28891.965,2025-03-06T11:55:23.545Z
[88902] s_Demo_Dynamic_Scalar_Float_88902,28893.06,2025-03-06T11:55:24.248Z
[28704] s_Demo_Dynamic_Scalar_Int16_28704,-11442,2025-03-06T11:55:24.248Z
[28704] s_Demo_Dynamic_Scalar_Int16_28704,-11211,2025-03-06T11:55:24.992Z
[88902] s_Demo_Dynamic_Scalar_Float_88902,28894.156,2025-03-06T11:55:24.992Z
[88902] s_Demo_Dynamic_Scalar_Float_88902,28895.252,2025-03-06T11:55:25.655Z
[28704] s_Demo_Dynamic_Scalar_Int16_28704,-10980,2025-03-06T11:55:25.655Z
[88902] s_Demo_Dynamic_Scalar_Float_88902,28896.348,2025-03-06T11:55:26.358Z
[28704] s_Demo_Dynamic_Scalar_Int16_28704,-10749,2025-03-06T11:55:26.359Z
[88902] s_Demo_Dynamic_Scalar_Float_88902,28897.543,2025-03-06T11:55:27.062Z
[28704] s_Demo_Dynamic_Scalar_Int16_28704,-10497,2025-03-06T11:55:27.062Z
[88902] s_Demo_Dynamic_Scalar_Float_88902,28898.639,2025-03-06T11:55:27.765Z
[28704] s_Demo_Dynamic_Scalar_Int16_28704,-10266,2025-03-06T11:55:27.766Z
[88902] s_Demo_Dynamic_Scalar_Float_88902,28899.734,2025-03-06T11:55:28.469Z
[28704] s_Demo_Dynamic_Scalar_Int16_28704,-10035,2025-03-06T11:55:28.469Z
[88902] s_Demo_Dynamic_Scalar_Float_88902,28900.93,2025-03-06T11:55:29.173Z
[28704] s_Demo_Dynamic_Scalar_Int16_28704,-9783,2025-03-06T11:55:29.173Z
