DatapointId,Value,Timestamp
[88902] s_Demo_Dynamic_Scalar_Float_88902,6383.877,2025-03-06T07:59:34.856Z
[28704] s_Demo_Dynamic_Scalar_Int16_28704,29080,2025-03-06T07:59:34.856Z
[88902] s_Demo_Dynamic_Scalar_Float_88902,6385.078,2025-03-06T07:59:35.560Z
[28704] s_Demo_Dynamic_Scalar_Int16_28704,29332,2025-03-06T07:59:35.560Z
[88902] s_Demo_Dynamic_Scalar_Float_88902,6386.179,2025-03-06T07:59:36.265Z
[28704] s_Demo_Dynamic_Scalar_Int16_28704,29563,2025-03-06T07:59:36.265Z
[88902] s_Demo_Dynamic_Scalar_Float_88902,6387.2803,2025-03-06T07:59:36.969Z
[28704] s_Demo_Dynamic_Scalar_Int16_28704,29794,2025-03-06T07:59:36.969Z
[28704] s_Demo_Dynamic_Scalar_Int16_28704,30025,2025-03-06T07:59:37.673Z
[88902] s_Demo_Dynamic_Scalar_Float_88902,6388.3813,2025-03-06T07:59:37.673Z
[88902] s_Demo_Dynamic_Scalar_Float_88902,6389.4824,2025-03-06T07:59:38.377Z
[28704] s_Demo_Dynamic_Scalar_Int16_28704,30256,2025-03-06T07:59:38.377Z
[88902] s_Demo_Dynamic_Scalar_Float_88902,6390.6836,2025-03-06T07:59:39.082Z
[28704] s_Demo_Dynamic_Scalar_Int16_28704,30508,2025-03-06T07:59:39.082Z
[88902] s_Demo_Dynamic_Scalar_Float_88902,6391.7847,2025-03-06T07:59:39.786Z
[28704] s_Demo_Dynamic_Scalar_Int16_28704,30739,2025-03-06T07:59:39.786Z
[88902] s_Demo_Dynamic_Scalar_Float_88902,6392.8857,2025-03-06T07:59:40.490Z
[28704] s_Demo_Dynamic_Scalar_Int16_28704,30970,2025-03-06T07:59:40.490Z
