DatapointId,Value,Timestamp
[88902] s_Demo_Dynamic_Scalar_Float_88902,7021.599,2025-03-06T08:06:14.103Z
[28704] s_Demo_Dynamic_Scalar_Int16_28704,31799,2025-03-06T08:06:14.103Z
[88902] s_Demo_Dynamic_Scalar_Float_88902,7022.7,2025-03-06T08:06:14.807Z
[28704] s_Demo_Dynamic_Scalar_Int16_28704,32030,2025-03-06T08:06:14.807Z
[88902] s_Demo_Dynamic_Scalar_Float_88902,7023.9014,2025-03-06T08:06:15.510Z
[28704] s_Demo_Dynamic_Scalar_Int16_28704,32282,2025-03-06T08:06:15.510Z
[88902] s_Demo_Dynamic_Scalar_Float_88902,7025.0024,2025-03-06T08:06:16.214Z
[28704] s_Demo_Dynamic_Scalar_Int16_28704,32513,2025-03-06T08:06:16.214Z
[88902] s_Demo_Dynamic_Scalar_Float_88902,7026.1035,2025-03-06T08:06:16.918Z
[28704] s_Demo_Dynamic_Scalar_Int16_28704,32744,2025-03-06T08:06:16.919Z
[88902] s_Demo_Dynamic_Scalar_Float_88902,7027.2046,2025-03-06T08:06:17.623Z
[28704] s_Demo_Dynamic_Scalar_Int16_28704,-32561,2025-03-06T08:06:17.624Z
[88902] s_Demo_Dynamic_Scalar_Float_88902,7028.406,2025-03-06T08:06:18.327Z
[28704] s_Demo_Dynamic_Scalar_Int16_28704,-32309,2025-03-06T08:06:18.327Z
[88902] s_Demo_Dynamic_Scalar_Float_88902,7029.507,2025-03-06T08:06:19.031Z
[28704] s_Demo_Dynamic_Scalar_Int16_28704,-32078,2025-03-06T08:06:19.031Z
[88902] s_Demo_Dynamic_Scalar_Float_88902,7030.608,2025-03-06T08:06:19.735Z
[28704] s_Demo_Dynamic_Scalar_Int16_28704,-31847,2025-03-06T08:06:19.735Z
