DatapointId,Value,Timestamp
[88902] s_Demo_Dynamic_Scalar_Float_88902,24624.799,2025-03-06T11:10:40.165Z
[28704] s_Demo_Dynamic_Scalar_Int16_28704,6212,2025-03-06T11:10:40.165Z
[28704] s_Demo_Dynamic_Scalar_Int16_28704,6443,2025-03-06T11:10:40.827Z
[88902] s_Demo_Dynamic_Scalar_Float_88902,24625.895,2025-03-06T11:10:40.827Z
[88902] s_Demo_Dynamic_Scalar_Float_88902,24626.99,2025-03-06T11:10:41.531Z
[28704] s_Demo_Dynamic_Scalar_Int16_28704,6674,2025-03-06T11:10:41.531Z
[88902] s_Demo_Dynamic_Scalar_Float_88902,24628.086,2025-03-06T11:10:42.235Z
[28704] s_Demo_Dynamic_Scalar_Int16_28704,6905,2025-03-06T11:10:42.235Z
[88902] s_Demo_Dynamic_Scalar_Float_88902,24629.182,2025-03-06T11:10:42.939Z
[28704] s_Demo_Dynamic_Scalar_Int16_28704,7136,2025-03-06T11:10:42.939Z
[88902] s_Demo_Dynamic_Scalar_Float_88902,24630.377,2025-03-06T11:10:43.643Z
[28704] s_Demo_Dynamic_Scalar_Int16_28704,7388,2025-03-06T11:10:43.643Z
[88902] s_Demo_Dynamic_Scalar_Float_88902,24631.473,2025-03-06T11:10:44.347Z
[28704] s_Demo_Dynamic_Scalar_Int16_28704,7619,2025-03-06T11:10:44.347Z
[88902] s_Demo_Dynamic_Scalar_Float_88902,24632.568,2025-03-06T11:10:45.052Z
[28704] s_Demo_Dynamic_Scalar_Int16_28704,7850,2025-03-06T11:10:45.052Z
[88902] s_Demo_Dynamic_Scalar_Float_88902,24633.664,2025-03-06T11:10:45.755Z
[28704] s_Demo_Dynamic_Scalar_Int16_28704,8081,2025-03-06T11:10:45.755Z
