DatapointId,Value,Timestamp
[88902] s_Demo_Dynamic_Scalar_Float_88902,8709.91,2025-03-06T08:23:52.712Z
[28704] s_Demo_Dynamic_Scalar_Int16_28704,-6685,2025-03-06T08:23:52.712Z
[88902] s_Demo_Dynamic_Scalar_Float_88902,8711.105,2025-03-06T08:23:53.416Z
[28704] s_Demo_Dynamic_Scalar_Int16_28704,-6433,2025-03-06T08:23:53.416Z
[28704] s_Demo_Dynamic_Scalar_Int16_28704,-6202,2025-03-06T08:23:54.135Z
[88902] s_Demo_Dynamic_Scalar_Float_88902,8712.201,2025-03-06T08:23:54.135Z
[88902] s_Demo_Dynamic_Scalar_Float_88902,8713.396,2025-03-06T08:23:54.839Z
[28704] s_Demo_Dynamic_Scalar_Int16_28704,-5950,2025-03-06T08:23:54.839Z
[88902] s_Demo_Dynamic_Scalar_Float_88902,8714.492,2025-03-06T08:23:55.589Z
[28704] s_Demo_Dynamic_Scalar_Int16_28704,-5719,2025-03-06T08:23:55.589Z
[88902] s_Demo_Dynamic_Scalar_Float_88902,8715.588,2025-03-06T08:23:56.253Z
[28704] s_Demo_Dynamic_Scalar_Int16_28704,-5488,2025-03-06T08:23:56.253Z
[88902] s_Demo_Dynamic_Scalar_Float_88902,8716.684,2025-03-06T08:23:56.957Z
[28704] s_Demo_Dynamic_Scalar_Int16_28704,-5257,2025-03-06T08:23:56.957Z
[88902] s_Demo_Dynamic_Scalar_Float_88902,8717.779,2025-03-06T08:23:57.660Z
[28704] s_Demo_Dynamic_Scalar_Int16_28704,-5026,2025-03-06T08:23:57.660Z
[88902] s_Demo_Dynamic_Scalar_Float_88902,8718.975,2025-03-06T08:23:58.377Z
[28704] s_Demo_Dynamic_Scalar_Int16_28704,-4774,2025-03-06T08:23:58.377Z
