DatapointId,Value,Timestamp
[88902] s_Demo_Dynamic_Scalar_Float_88902,29416.11,2025-03-06T12:00:53.059Z
[28704] s_Demo_Dynamic_Scalar_Int16_28704,-32243,2025-03-06T12:00:53.060Z
[88902] s_Demo_Dynamic_Scalar_Float_88902,29417.205,2025-03-06T12:00:53.764Z
[28704] s_Demo_Dynamic_Scalar_Int16_28704,-32012,2025-03-06T12:00:53.765Z
[88902] s_Demo_Dynamic_Scalar_Float_88902,29418.3,2025-03-06T12:00:54.469Z
[28704] s_Demo_Dynamic_Scalar_Int16_28704,-31781,2025-03-06T12:00:54.469Z
[88902] s_Demo_Dynamic_Scalar_Float_88902,29419.396,2025-03-06T12:00:55.172Z
[28704] s_Demo_Dynamic_Scalar_Int16_28704,-31550,2025-03-06T12:00:55.172Z
[88902] s_Demo_Dynamic_Scalar_Float_88902,29420.592,2025-03-06T12:00:55.876Z
[28704] s_Demo_Dynamic_Scalar_Int16_28704,-31298,2025-03-06T12:00:55.877Z
[88902] s_Demo_Dynamic_Scalar_Float_88902,29421.688,2025-03-06T12:00:56.581Z
[28704] s_Demo_Dynamic_Scalar_Int16_28704,-31067,2025-03-06T12:00:56.581Z
[28704] s_Demo_Dynamic_Scalar_Int16_28704,-30836,2025-03-06T12:00:57.284Z
[88902] s_Demo_Dynamic_Scalar_Float_88902,29422.783,2025-03-06T12:00:57.285Z
[88902] s_Demo_Dynamic_Scalar_Float_88902,29423.879,2025-03-06T12:00:57.988Z
[28704] s_Demo_Dynamic_Scalar_Int16_28704,-30605,2025-03-06T12:00:57.988Z
[88902] s_Demo_Dynamic_Scalar_Float_88902,29425.074,2025-03-06T12:00:58.692Z
[28704] s_Demo_Dynamic_Scalar_Int16_28704,-30353,2025-03-06T12:00:58.692Z
