DatapointId,Value,Timestamp
[88902] s_Demo_Dynamic_Scalar_Float_88902,6879.961,2025-03-06T08:04:45.411Z
[28704] s_Demo_Dynamic_Scalar_Int16_28704,2084,2025-03-06T08:04:45.411Z
[88902] s_Demo_Dynamic_Scalar_Float_88902,6881.062,2025-03-06T08:04:46.115Z
[28704] s_Demo_Dynamic_Scalar_Int16_28704,2315,2025-03-06T08:04:46.115Z
[88902] s_Demo_Dynamic_Scalar_Float_88902,6882.163,2025-03-06T08:04:46.819Z
[28704] s_Demo_Dynamic_Scalar_Int16_28704,2546,2025-03-06T08:04:46.819Z
[88902] s_Demo_Dynamic_Scalar_Float_88902,6883.264,2025-03-06T08:04:47.522Z
[28704] s_Demo_Dynamic_Scalar_Int16_28704,2777,2025-03-06T08:04:47.522Z
[88902] s_Demo_Dynamic_Scalar_Float_88902,6884.4653,2025-03-06T08:04:48.226Z
[28704] s_Demo_Dynamic_Scalar_Int16_28704,3029,2025-03-06T08:04:48.226Z
[88902] s_Demo_Dynamic_Scalar_Float_88902,6885.5664,2025-03-06T08:04:48.931Z
[28704] s_Demo_Dynamic_Scalar_Int16_28704,3260,2025-03-06T08:04:48.931Z
[88902] s_Demo_Dynamic_Scalar_Float_88902,6886.6675,2025-03-06T08:04:49.634Z
[28704] s_Demo_Dynamic_Scalar_Int16_28704,3491,2025-03-06T08:04:49.635Z
[88902] s_Demo_Dynamic_Scalar_Float_88902,6887.7686,2025-03-06T08:04:50.338Z
[28704] s_Demo_Dynamic_Scalar_Int16_28704,3722,2025-03-06T08:04:50.338Z
[88902] s_Demo_Dynamic_Scalar_Float_88902,6888.8696,2025-03-06T08:04:51.041Z
[28704] s_Demo_Dynamic_Scalar_Int16_28704,3953,2025-03-06T08:04:51.041Z
