DatapointId,Value,Timestamp
[88902] s_Demo_Dynamic_Scalar_Float_88902,12014.551,2025-03-06T08:58:30.504Z
[28704] s_Demo_Dynamic_Scalar_Int16_28704,-30885,2025-03-06T08:58:30.504Z
[88902] s_Demo_Dynamic_Scalar_Float_88902,12015.646,2025-03-06T08:58:31.208Z
[28704] s_Demo_Dynamic_Scalar_Int16_28704,-30654,2025-03-06T08:58:31.208Z
[88902] s_Demo_Dynamic_Scalar_Float_88902,12016.742,2025-03-06T08:58:31.911Z
[28704] s_Demo_Dynamic_Scalar_Int16_28704,-30423,2025-03-06T08:58:31.912Z
[88902] s_Demo_Dynamic_Scalar_Float_88902,12017.838,2025-03-06T08:58:32.613Z
[28704] s_Demo_Dynamic_Scalar_Int16_28704,-30192,2025-03-06T08:58:32.613Z
[88902] s_Demo_Dynamic_Scalar_Float_88902,12019.033,2025-03-06T08:58:33.319Z
[28704] s_Demo_Dynamic_Scalar_Int16_28704,-29940,2025-03-06T08:58:33.320Z
[88902] s_Demo_Dynamic_Scalar_Float_88902,12020.129,2025-03-06T08:58:34.023Z
[28704] s_Demo_Dynamic_Scalar_Int16_28704,-29709,2025-03-06T08:58:34.024Z
[88902] s_Demo_Dynamic_Scalar_Float_88902,12021.225,2025-03-06T08:58:34.727Z
[28704] s_Demo_Dynamic_Scalar_Int16_28704,-29478,2025-03-06T08:58:34.727Z
[28704] s_Demo_Dynamic_Scalar_Int16_28704,-29226,2025-03-06T08:58:35.452Z
[88902] s_Demo_Dynamic_Scalar_Float_88902,12022.42,2025-03-06T08:58:35.452Z
[28704] s_Demo_Dynamic_Scalar_Int16_28704,-28995,2025-03-06T08:58:36.156Z
[88902] s_Demo_Dynamic_Scalar_Float_88902,12023.516,2025-03-06T08:58:36.156Z
