DatapointId,Value,Timestamp
[88902] s_Demo_Dynamic_Scalar_Float_88902,9584.182,2025-03-06T08:33:02.449Z
[28704] s_Demo_Dynamic_Scalar_Int16_28704,-18976,2025-03-06T08:33:02.450Z
[88902] s_Demo_Dynamic_Scalar_Float_88902,9585.277,2025-03-06T08:33:03.154Z
[28704] s_Demo_Dynamic_Scalar_Int16_28704,-18745,2025-03-06T08:33:03.154Z
[88902] s_Demo_Dynamic_Scalar_Float_88902,9586.473,2025-03-06T08:33:03.858Z
[28704] s_Demo_Dynamic_Scalar_Int16_28704,-18493,2025-03-06T08:33:03.858Z
[88902] s_Demo_Dynamic_Scalar_Float_88902,9587.568,2025-03-06T08:33:04.562Z
[28704] s_Demo_Dynamic_Scalar_Int16_28704,-18262,2025-03-06T08:33:04.562Z
[88902] s_Demo_Dynamic_Scalar_Float_88902,9588.664,2025-03-06T08:33:05.265Z
[28704] s_Demo_Dynamic_Scalar_Int16_28704,-18031,2025-03-06T08:33:05.266Z
[88902] s_Demo_Dynamic_Scalar_Float_88902,9589.76,2025-03-06T08:33:05.970Z
[28704] s_Demo_Dynamic_Scalar_Int16_28704,-17800,2025-03-06T08:33:05.970Z
[88902] s_Demo_Dynamic_Scalar_Float_88902,9590.855,2025-03-06T08:33:06.674Z
[28704] s_Demo_Dynamic_Scalar_Int16_28704,-17569,2025-03-06T08:33:06.674Z
[88902] s_Demo_Dynamic_Scalar_Float_88902,9592.051,2025-03-06T08:33:07.378Z
[28704] s_Demo_Dynamic_Scalar_Int16_28704,-17317,2025-03-06T08:33:07.378Z
[88902] s_Demo_Dynamic_Scalar_Float_88902,9593.146,2025-03-06T08:33:08.082Z
[28704] s_Demo_Dynamic_Scalar_Int16_28704,-17086,2025-03-06T08:33:08.082Z
