DatapointId,Value,Timestamp
[88902] s_Demo_Dynamic_Scalar_Float_88902,7902.2583,2025-03-06T08:15:25.520Z
[28704] s_Demo_Dynamic_Scalar_Int16_28704,19949,2025-03-06T08:15:25.520Z
[88902] s_Demo_Dynamic_Scalar_Float_88902,7903.3594,2025-03-06T08:15:26.224Z
[28704] s_Demo_Dynamic_Scalar_Int16_28704,20180,2025-03-06T08:15:26.224Z
[88902] s_Demo_Dynamic_Scalar_Float_88902,7904.4604,2025-03-06T08:15:26.928Z
[28704] s_Demo_Dynamic_Scalar_Int16_28704,20411,2025-03-06T08:15:26.928Z
[88902] s_Demo_Dynamic_Scalar_Float_88902,7905.6616,2025-03-06T08:15:27.681Z
[28704] s_Demo_Dynamic_Scalar_Int16_28704,20663,2025-03-06T08:15:27.681Z
[88902] s_Demo_Dynamic_Scalar_Float_88902,7906.7627,2025-03-06T08:15:28.335Z
[28704] s_Demo_Dynamic_Scalar_Int16_28704,20894,2025-03-06T08:15:28.335Z
[88902] s_Demo_Dynamic_Scalar_Float_88902,7907.864,2025-03-06T08:15:29.081Z
[28704] s_Demo_Dynamic_Scalar_Int16_28704,21125,2025-03-06T08:15:29.081Z
[88902] s_Demo_Dynamic_Scalar_Float_88902,7908.965,2025-03-06T08:15:29.743Z
[28704] s_Demo_Dynamic_Scalar_Int16_28704,21356,2025-03-06T08:15:29.743Z
[88902] s_Demo_Dynamic_Scalar_Float_88902,7910.166,2025-03-06T08:15:30.447Z
[28704] s_Demo_Dynamic_Scalar_Int16_28704,21608,2025-03-06T08:15:30.447Z
[28704] s_Demo_Dynamic_Scalar_Int16_28704,21839,2025-03-06T08:15:31.150Z
[88902] s_Demo_Dynamic_Scalar_Float_88902,7911.267,2025-03-06T08:15:31.151Z
