DatapointId,Value,Timestamp
[88902] s_Demo_Dynamic_Scalar_Float_88902,27428.105,2025-03-06T11:40:03.274Z
[28704] s_Demo_Dynamic_Scalar_Int16_28704,7391,2025-03-06T11:40:03.274Z
[28704] s_Demo_Dynamic_Scalar_Int16_28704,7622,2025-03-06T11:40:03.978Z
[88902] s_Demo_Dynamic_Scalar_Float_88902,27429.201,2025-03-06T11:40:03.979Z
[88902] s_Demo_Dynamic_Scalar_Float_88902,27430.297,2025-03-06T11:40:04.728Z
[28704] s_Demo_Dynamic_Scalar_Int16_28704,7853,2025-03-06T11:40:04.728Z
[88902] s_Demo_Dynamic_Scalar_Float_88902,27431.492,2025-03-06T11:40:05.428Z
[28704] s_Demo_Dynamic_Scalar_Int16_28704,8105,2025-03-06T11:40:05.428Z
[28704] s_Demo_Dynamic_Scalar_Int16_28704,8336,2025-03-06T11:40:06.091Z
[88902] s_Demo_Dynamic_Scalar_Float_88902,27432.588,2025-03-06T11:40:06.091Z
[88902] s_Demo_Dynamic_Scalar_Float_88902,27433.684,2025-03-06T11:40:06.795Z
[28704] s_Demo_Dynamic_Scalar_Int16_28704,8567,2025-03-06T11:40:06.795Z
[88902] s_Demo_Dynamic_Scalar_Float_88902,27434.78,2025-03-06T11:40:07.502Z
[28704] s_Demo_Dynamic_Scalar_Int16_28704,8798,2025-03-06T11:40:07.502Z
[28704] s_Demo_Dynamic_Scalar_Int16_28704,9029,2025-03-06T11:40:08.205Z
[88902] s_Demo_Dynamic_Scalar_Float_88902,27435.875,2025-03-06T11:40:08.206Z
[88902] s_Demo_Dynamic_Scalar_Float_88902,27437.07,2025-03-06T11:40:08.958Z
[28704] s_Demo_Dynamic_Scalar_Int16_28704,9281,2025-03-06T11:40:08.958Z
