DatapointId,Value,Timestamp
[88902] s_Demo_Dynamic_Scalar_Float_88902,35055.152,2025-03-06T12:59:32.782Z
[28704] s_Demo_Dynamic_Scalar_Int16_28704,-32321,2025-03-06T12:59:32.782Z
[88902] s_Demo_Dynamic_Scalar_Float_88902,35056.27,2025-03-06T12:59:33.485Z
[28704] s_Demo_Dynamic_Scalar_Int16_28704,-32090,2025-03-06T12:59:33.485Z
[88902] s_Demo_Dynamic_Scalar_Float_88902,35057.49,2025-03-06T12:59:34.189Z
[28704] s_Demo_Dynamic_Scalar_Int16_28704,-31838,2025-03-06T12:59:34.189Z
[88902] s_Demo_Dynamic_Scalar_Float_88902,35058.605,2025-03-06T12:59:34.938Z
[28704] s_Demo_Dynamic_Scalar_Int16_28704,-31607,2025-03-06T12:59:34.938Z
[28704] s_Demo_Dynamic_Scalar_Int16_28704,-31376,2025-03-06T12:59:35.596Z
[88902] s_Demo_Dynamic_Scalar_Float_88902,35059.723,2025-03-06T12:59:35.596Z
[88902] s_Demo_Dynamic_Scalar_Float_88902,35060.84,2025-03-06T12:59:36.300Z
[28704] s_Demo_Dynamic_Scalar_Int16_28704,-31145,2025-03-06T12:59:36.301Z
[28704] s_Demo_Dynamic_Scalar_Int16_28704,-30893,2025-03-06T12:59:37.004Z
[88902] s_Demo_Dynamic_Scalar_Float_88902,35062.06,2025-03-06T12:59:37.005Z
[88902] s_Demo_Dynamic_Scalar_Float_88902,35063.176,2025-03-06T12:59:37.708Z
[28704] s_Demo_Dynamic_Scalar_Int16_28704,-30662,2025-03-06T12:59:37.708Z
[88902] s_Demo_Dynamic_Scalar_Float_88902,35064.293,2025-03-06T12:59:38.411Z
[28704] s_Demo_Dynamic_Scalar_Int16_28704,-30431,2025-03-06T12:59:38.412Z
