DatapointId,Value,Timestamp
[28704] s_Demo_Dynamic_Scalar_Int16_28704,-27986,2025-03-06T08:45:37.319Z
[88902] s_Demo_Dynamic_Scalar_Float_88902,10784.873,2025-03-06T08:45:37.319Z
[88902] s_Demo_Dynamic_Scalar_Float_88902,10785.969,2025-03-06T08:45:38.023Z
[28704] s_Demo_Dynamic_Scalar_Int16_28704,-27755,2025-03-06T08:45:38.023Z
[88902] s_Demo_Dynamic_Scalar_Float_88902,10787.164,2025-03-06T08:45:38.727Z
[28704] s_Demo_Dynamic_Scalar_Int16_28704,-27503,2025-03-06T08:45:38.728Z
[88902] s_Demo_Dynamic_Scalar_Float_88902,10788.26,2025-03-06T08:45:39.475Z
[28704] s_Demo_Dynamic_Scalar_Int16_28704,-27272,2025-03-06T08:45:39.475Z
[88902] s_Demo_Dynamic_Scalar_Float_88902,10789.355,2025-03-06T08:45:40.137Z
[28704] s_Demo_Dynamic_Scalar_Int16_28704,-27041,2025-03-06T08:45:40.138Z
[88902] s_Demo_Dynamic_Scalar_Float_88902,10790.551,2025-03-06T08:45:40.844Z
[28704] s_Demo_Dynamic_Scalar_Int16_28704,-26789,2025-03-06T08:45:40.844Z
[88902] s_Demo_Dynamic_Scalar_Float_88902,10791.646,2025-03-06T08:45:41.546Z
[28704] s_Demo_Dynamic_Scalar_Int16_28704,-26558,2025-03-06T08:45:41.546Z
[88902] s_Demo_Dynamic_Scalar_Float_88902,10792.742,2025-03-06T08:45:42.251Z
[28704] s_Demo_Dynamic_Scalar_Int16_28704,-26327,2025-03-06T08:45:42.252Z
[88902] s_Demo_Dynamic_Scalar_Float_88902,10793.838,2025-03-06T08:45:42.956Z
[28704] s_Demo_Dynamic_Scalar_Int16_28704,-26096,2025-03-06T08:45:42.956Z
