DatapointId,Value,Timestamp
[88902] s_Demo_Dynamic_Scalar_Float_88902,29889.652,2025-03-06T12:05:50.962Z
[28704] s_Demo_Dynamic_Scalar_Int16_28704,2055,2025-03-06T12:05:50.962Z
[88902] s_Demo_Dynamic_Scalar_Float_88902,29890.748,2025-03-06T12:05:51.622Z
[28704] s_Demo_Dynamic_Scalar_Int16_28704,2286,2025-03-06T12:05:51.622Z
[88902] s_Demo_Dynamic_Scalar_Float_88902,29891.844,2025-03-06T12:05:52.326Z
[28704] s_Demo_Dynamic_Scalar_Int16_28704,2517,2025-03-06T12:05:52.326Z
[88902] s_Demo_Dynamic_Scalar_Float_88902,29893.04,2025-03-06T12:05:53.029Z
[28704] s_Demo_Dynamic_Scalar_Int16_28704,2769,2025-03-06T12:05:53.029Z
[88902] s_Demo_Dynamic_Scalar_Float_88902,29894.135,2025-03-06T12:05:53.734Z
[28704] s_Demo_Dynamic_Scalar_Int16_28704,3000,2025-03-06T12:05:53.734Z
[88902] s_Demo_Dynamic_Scalar_Float_88902,29895.23,2025-03-06T12:05:54.482Z
[28704] s_Demo_Dynamic_Scalar_Int16_28704,3231,2025-03-06T12:05:54.482Z
[88902] s_Demo_Dynamic_Scalar_Float_88902,29896.326,2025-03-06T12:05:55.142Z
[28704] s_Demo_Dynamic_Scalar_Int16_28704,3462,2025-03-06T12:05:55.142Z
[88902] s_Demo_Dynamic_Scalar_Float_88902,29897.521,2025-03-06T12:05:55.902Z
[28704] s_Demo_Dynamic_Scalar_Int16_28704,3714,2025-03-06T12:05:55.902Z
[28704] s_Demo_Dynamic_Scalar_Int16_28704,3924,2025-03-06T12:05:56.550Z
[88902] s_Demo_Dynamic_Scalar_Float_88902,29898.518,2025-03-06T12:05:56.550Z
