DatapointId,Value,Timestamp
[88902] s_Demo_Dynamic_Scalar_Float_88902,7517.583,2025-03-06T08:11:24.628Z
[28704] s_Demo_Dynamic_Scalar_Int16_28704,4782,2025-03-06T08:11:24.628Z
[88902] s_Demo_Dynamic_Scalar_Float_88902,7518.684,2025-03-06T08:11:25.332Z
[28704] s_Demo_Dynamic_Scalar_Int16_28704,5013,2025-03-06T08:11:25.332Z
[88902] s_Demo_Dynamic_Scalar_Float_88902,7519.785,2025-03-06T08:11:26.035Z
[28704] s_Demo_Dynamic_Scalar_Int16_28704,5244,2025-03-06T08:11:26.036Z
[88902] s_Demo_Dynamic_Scalar_Float_88902,7520.9863,2025-03-06T08:11:26.739Z
[28704] s_Demo_Dynamic_Scalar_Int16_28704,5496,2025-03-06T08:11:26.739Z
[88902] s_Demo_Dynamic_Scalar_Float_88902,7522.0874,2025-03-06T08:11:27.492Z
[28704] s_Demo_Dynamic_Scalar_Int16_28704,5727,2025-03-06T08:11:27.492Z
[88902] s_Demo_Dynamic_Scalar_Float_88902,7523.1885,2025-03-06T08:11:28.148Z
[28704] s_Demo_Dynamic_Scalar_Int16_28704,5958,2025-03-06T08:11:28.148Z
[88902] s_Demo_Dynamic_Scalar_Float_88902,7524.2896,2025-03-06T08:11:28.851Z
[28704] s_Demo_Dynamic_Scalar_Int16_28704,6189,2025-03-06T08:11:28.852Z
[28704] s_Demo_Dynamic_Scalar_Int16_28704,6441,2025-03-06T08:11:29.555Z
[88902] s_Demo_Dynamic_Scalar_Float_88902,7525.4907,2025-03-06T08:11:29.555Z
[88902] s_Demo_Dynamic_Scalar_Float_88902,7526.592,2025-03-06T08:11:30.259Z
[28704] s_Demo_Dynamic_Scalar_Int16_28704,6672,2025-03-06T08:11:30.259Z
