DatapointId,Value,Timestamp
[88902] s_Demo_Dynamic_Scalar_Float_88902,12548.855,2025-03-06T09:04:06.392Z
[28704] s_Demo_Dynamic_Scalar_Int16_28704,16223,2025-03-06T09:04:06.392Z
[88902] s_Demo_Dynamic_Scalar_Float_88902,12549.951,2025-03-06T09:04:07.096Z
[28704] s_Demo_Dynamic_Scalar_Int16_28704,16454,2025-03-06T09:04:07.097Z
[88902] s_Demo_Dynamic_Scalar_Float_88902,12551.146,2025-03-06T09:04:07.800Z
[28704] s_Demo_Dynamic_Scalar_Int16_28704,16706,2025-03-06T09:04:07.800Z
[28704] s_Demo_Dynamic_Scalar_Int16_28704,16937,2025-03-06T09:04:08.503Z
[88902] s_Demo_Dynamic_Scalar_Float_88902,12552.242,2025-03-06T09:04:08.503Z
[88902] s_Demo_Dynamic_Scalar_Float_88902,12553.338,2025-03-06T09:04:09.207Z
[28704] s_Demo_Dynamic_Scalar_Int16_28704,17168,2025-03-06T09:04:09.207Z
[88902] s_Demo_Dynamic_Scalar_Float_88902,12554.434,2025-03-06T09:04:09.910Z
[28704] s_Demo_Dynamic_Scalar_Int16_28704,17399,2025-03-06T09:04:09.910Z
[88902] s_Demo_Dynamic_Scalar_Float_88902,12555.529,2025-03-06T09:04:10.614Z
[28704] s_Demo_Dynamic_Scalar_Int16_28704,17630,2025-03-06T09:04:10.614Z
[88902] s_Demo_Dynamic_Scalar_Float_88902,12556.725,2025-03-06T09:04:11.317Z
[28704] s_Demo_Dynamic_Scalar_Int16_28704,17882,2025-03-06T09:04:11.317Z
[88902] s_Demo_Dynamic_Scalar_Float_88902,12557.82,2025-03-06T09:04:12.021Z
[28704] s_Demo_Dynamic_Scalar_Int16_28704,18113,2025-03-06T09:04:12.021Z
