DatapointId,Value,Timestamp
[88902] s_Demo_Dynamic_Scalar_Float_88902,28912.086,2025-03-06T11:55:36.210Z
[28704] s_Demo_Dynamic_Scalar_Int16_28704,-7431,2025-03-06T11:55:36.210Z
[88902] s_Demo_Dynamic_Scalar_Float_88902,28913.182,2025-03-06T11:55:36.913Z
[28704] s_Demo_Dynamic_Scalar_Int16_28704,-7200,2025-03-06T11:55:36.913Z
[28704] s_Demo_Dynamic_Scalar_Int16_28704,-6948,2025-03-06T11:55:37.618Z
[88902] s_Demo_Dynamic_Scalar_Float_88902,28914.377,2025-03-06T11:55:37.618Z
[88902] s_Demo_Dynamic_Scalar_Float_88902,28915.473,2025-03-06T11:55:38.321Z
[28704] s_Demo_Dynamic_Scalar_Int16_28704,-6717,2025-03-06T11:55:38.322Z
[88902] s_Demo_Dynamic_Scalar_Float_88902,28916.568,2025-03-06T11:55:39.081Z
[28704] s_Demo_Dynamic_Scalar_Int16_28704,-6486,2025-03-06T11:55:39.081Z
[88902] s_Demo_Dynamic_Scalar_Float_88902,28917.664,2025-03-06T11:55:39.729Z
[28704] s_Demo_Dynamic_Scalar_Int16_28704,-6255,2025-03-06T11:55:39.729Z
[88902] s_Demo_Dynamic_Scalar_Float_88902,28918.86,2025-03-06T11:55:40.433Z
[28704] s_Demo_Dynamic_Scalar_Int16_28704,-6003,2025-03-06T11:55:40.433Z
[88902] s_Demo_Dynamic_Scalar_Float_88902,28919.955,2025-03-06T11:55:41.136Z
[28704] s_Demo_Dynamic_Scalar_Int16_28704,-5772,2025-03-06T11:55:41.137Z
[88902] s_Demo_Dynamic_Scalar_Float_88902,28921.05,2025-03-06T11:55:41.840Z
[28704] s_Demo_Dynamic_Scalar_Int16_28704,-5541,2025-03-06T11:55:41.840Z
