DatapointId,Value,Timestamp
[88902] s_Demo_Dynamic_Scalar_Float_88902,9366.137,2025-03-06T08:30:45.323Z
[28704] s_Demo_Dynamic_Scalar_Int16_28704,591,2025-03-06T08:30:45.323Z
[88902] s_Demo_Dynamic_Scalar_Float_88902,9367.232,2025-03-06T08:30:46.027Z
[28704] s_Demo_Dynamic_Scalar_Int16_28704,822,2025-03-06T08:30:46.027Z
[28704] s_Demo_Dynamic_Scalar_Int16_28704,1074,2025-03-06T08:30:46.734Z
[88902] s_Demo_Dynamic_Scalar_Float_88902,9368.428,2025-03-06T08:30:46.734Z
[88902] s_Demo_Dynamic_Scalar_Float_88902,9369.523,2025-03-06T08:30:47.436Z
[28704] s_Demo_Dynamic_Scalar_Int16_28704,1305,2025-03-06T08:30:47.437Z
[88902] s_Demo_Dynamic_Scalar_Float_88902,9370.619,2025-03-06T08:30:48.140Z
[28704] s_Demo_Dynamic_Scalar_Int16_28704,1536,2025-03-06T08:30:48.140Z
[88902] s_Demo_Dynamic_Scalar_Float_88902,9371.715,2025-03-06T08:30:48.845Z
[28704] s_Demo_Dynamic_Scalar_Int16_28704,1767,2025-03-06T08:30:48.845Z
[88902] s_Demo_Dynamic_Scalar_Float_88902,9372.91,2025-03-06T08:30:49.549Z
[28704] s_Demo_Dynamic_Scalar_Int16_28704,2019,2025-03-06T08:30:49.549Z
[88902] s_Demo_Dynamic_Scalar_Float_88902,9374.006,2025-03-06T08:30:50.255Z
[28704] s_Demo_Dynamic_Scalar_Int16_28704,2250,2025-03-06T08:30:50.256Z
[88902] s_Demo_Dynamic_Scalar_Float_88902,9375.102,2025-03-06T08:30:50.959Z
[28704] s_Demo_Dynamic_Scalar_Int16_28704,2481,2025-03-06T08:30:50.959Z
