DatapointId,Value,Timestamp
[88902] s_Demo_Dynamic_Scalar_Float_88902,30050.82,2025-03-06T12:07:32.369Z
[28704] s_Demo_Dynamic_Scalar_Int16_28704,-29503,2025-03-06T12:07:32.369Z
[28704] s_Demo_Dynamic_Scalar_Int16_28704,-29251,2025-03-06T12:07:33.025Z
[88902] s_Demo_Dynamic_Scalar_Float_88902,30052.016,2025-03-06T12:07:33.026Z
[88902] s_Demo_Dynamic_Scalar_Float_88902,30053.111,2025-03-06T12:07:33.729Z
[28704] s_Demo_Dynamic_Scalar_Int16_28704,-29020,2025-03-06T12:07:33.729Z
[88902] s_Demo_Dynamic_Scalar_Float_88902,30054.207,2025-03-06T12:07:34.433Z
[28704] s_Demo_Dynamic_Scalar_Int16_28704,-28789,2025-03-06T12:07:34.433Z
[88902] s_Demo_Dynamic_Scalar_Float_88902,30055.303,2025-03-06T12:07:35.136Z
[28704] s_Demo_Dynamic_Scalar_Int16_28704,-28558,2025-03-06T12:07:35.136Z
[88902] s_Demo_Dynamic_Scalar_Float_88902,30056.398,2025-03-06T12:07:35.888Z
[28704] s_Demo_Dynamic_Scalar_Int16_28704,-28327,2025-03-06T12:07:35.888Z
[88902] s_Demo_Dynamic_Scalar_Float_88902,30057.594,2025-03-06T12:07:36.543Z
[28704] s_Demo_Dynamic_Scalar_Int16_28704,-28075,2025-03-06T12:07:36.544Z
[88902] s_Demo_Dynamic_Scalar_Float_88902,30058.59,2025-03-06T12:07:37.247Z
[28704] s_Demo_Dynamic_Scalar_Int16_28704,-27865,2025-03-06T12:07:37.248Z
[88902] s_Demo_Dynamic_Scalar_Float_88902,30059.785,2025-03-06T12:07:37.952Z
[28704] s_Demo_Dynamic_Scalar_Int16_28704,-27613,2025-03-06T12:07:37.952Z
