DatapointId,Value,Timestamp
[88902] s_Demo_Dynamic_Scalar_Float_88902,26861.428,2025-03-06T11:34:06.866Z
[28704] s_Demo_Dynamic_Scalar_Int16_28704,18994,2025-03-06T11:34:06.867Z
[88902] s_Demo_Dynamic_Scalar_Float_88902,26862.523,2025-03-06T11:34:07.570Z
[28704] s_Demo_Dynamic_Scalar_Int16_28704,19225,2025-03-06T11:34:07.570Z
[88902] s_Demo_Dynamic_Scalar_Float_88902,26863.62,2025-03-06T11:34:08.273Z
[28704] s_Demo_Dynamic_Scalar_Int16_28704,19456,2025-03-06T11:34:08.274Z
[88902] s_Demo_Dynamic_Scalar_Float_88902,26864.814,2025-03-06T11:34:08.977Z
[28704] s_Demo_Dynamic_Scalar_Int16_28704,19708,2025-03-06T11:34:08.977Z
[88902] s_Demo_Dynamic_Scalar_Float_88902,26865.91,2025-03-06T11:34:09.681Z
[28704] s_Demo_Dynamic_Scalar_Int16_28704,19939,2025-03-06T11:34:09.681Z
[88902] s_Demo_Dynamic_Scalar_Float_88902,26867.006,2025-03-06T11:34:10.385Z
[28704] s_Demo_Dynamic_Scalar_Int16_28704,20170,2025-03-06T11:34:10.385Z
[88902] s_Demo_Dynamic_Scalar_Float_88902,26868.102,2025-03-06T11:34:11.089Z
[28704] s_Demo_Dynamic_Scalar_Int16_28704,20401,2025-03-06T11:34:11.089Z
[88902] s_Demo_Dynamic_Scalar_Float_88902,26869.197,2025-03-06T11:34:11.793Z
[28704] s_Demo_Dynamic_Scalar_Int16_28704,20632,2025-03-06T11:34:11.793Z
[88902] s_Demo_Dynamic_Scalar_Float_88902,26870.393,2025-03-06T11:34:12.497Z
[28704] s_Demo_Dynamic_Scalar_Int16_28704,20884,2025-03-06T11:34:12.497Z
