DatapointId,Value,Timestamp
[88902] s_Demo_Dynamic_Scalar_Float_88902,26247.137,2025-03-06T11:27:40.440Z
[28704] s_Demo_Dynamic_Scalar_Int16_28704,20559,2025-03-06T11:27:40.441Z
[88902] s_Demo_Dynamic_Scalar_Float_88902,26248.332,2025-03-06T11:27:41.144Z
[28704] s_Demo_Dynamic_Scalar_Int16_28704,20811,2025-03-06T11:27:41.144Z
[88902] s_Demo_Dynamic_Scalar_Float_88902,26249.428,2025-03-06T11:27:41.848Z
[28704] s_Demo_Dynamic_Scalar_Int16_28704,21042,2025-03-06T11:27:41.848Z
[28704] s_Demo_Dynamic_Scalar_Int16_28704,21273,2025-03-06T11:27:42.600Z
[88902] s_Demo_Dynamic_Scalar_Float_88902,26250.523,2025-03-06T11:27:42.601Z
[88902] s_Demo_Dynamic_Scalar_Float_88902,26251.62,2025-03-06T11:27:43.257Z
[28704] s_Demo_Dynamic_Scalar_Int16_28704,21504,2025-03-06T11:27:43.257Z
[88902] s_Demo_Dynamic_Scalar_Float_88902,26252.715,2025-03-06T11:27:43.963Z
[28704] s_Demo_Dynamic_Scalar_Int16_28704,21735,2025-03-06T11:27:43.964Z
[88902] s_Demo_Dynamic_Scalar_Float_88902,26253.91,2025-03-06T11:27:44.667Z
[28704] s_Demo_Dynamic_Scalar_Int16_28704,21987,2025-03-06T11:27:44.668Z
[88902] s_Demo_Dynamic_Scalar_Float_88902,26255.006,2025-03-06T11:27:45.370Z
[28704] s_Demo_Dynamic_Scalar_Int16_28704,22218,2025-03-06T11:27:45.371Z
[88902] s_Demo_Dynamic_Scalar_Float_88902,26256.102,2025-03-06T11:27:46.075Z
[28704] s_Demo_Dynamic_Scalar_Int16_28704,22449,2025-03-06T11:27:46.075Z
