DatapointId,Value,Timestamp
[88902] s_Demo_Dynamic_Scalar_Float_88902,8871.178,2025-03-06T08:25:34.156Z
[28704] s_Demo_Dynamic_Scalar_Int16_28704,27314,2025-03-06T08:25:34.156Z
[28704] s_Demo_Dynamic_Scalar_Int16_28704,27566,2025-03-06T08:25:34.860Z
[88902] s_Demo_Dynamic_Scalar_Float_88902,8872.373,2025-03-06T08:25:34.860Z
[88902] s_Demo_Dynamic_Scalar_Float_88902,8873.469,2025-03-06T08:25:35.564Z
[28704] s_Demo_Dynamic_Scalar_Int16_28704,27797,2025-03-06T08:25:35.564Z
[88902] s_Demo_Dynamic_Scalar_Float_88902,8874.564,2025-03-06T08:25:36.268Z
[28704] s_Demo_Dynamic_Scalar_Int16_28704,28028,2025-03-06T08:25:36.268Z
[88902] s_Demo_Dynamic_Scalar_Float_88902,8875.76,2025-03-06T08:25:36.972Z
[28704] s_Demo_Dynamic_Scalar_Int16_28704,28280,2025-03-06T08:25:36.972Z
[88902] s_Demo_Dynamic_Scalar_Float_88902,8876.855,2025-03-06T08:25:37.676Z
[28704] s_Demo_Dynamic_Scalar_Int16_28704,28511,2025-03-06T08:25:37.676Z
[88902] s_Demo_Dynamic_Scalar_Float_88902,8877.951,2025-03-06T08:25:38.379Z
[28704] s_Demo_Dynamic_Scalar_Int16_28704,28742,2025-03-06T08:25:38.379Z
[88902] s_Demo_Dynamic_Scalar_Float_88902,8879.047,2025-03-06T08:25:39.085Z
[28704] s_Demo_Dynamic_Scalar_Int16_28704,28973,2025-03-06T08:25:39.085Z
[88902] s_Demo_Dynamic_Scalar_Float_88902,8880.242,2025-03-06T08:25:39.834Z
[28704] s_Demo_Dynamic_Scalar_Int16_28704,29225,2025-03-06T08:25:39.834Z
