DatapointId,Value,Timestamp
[88902] s_Demo_Dynamic_Scalar_Float_88902,11319.078,2025-03-06T08:51:13.202Z
[28704] s_Demo_Dynamic_Scalar_Int16_28704,19101,2025-03-06T08:51:13.202Z
[88902] s_Demo_Dynamic_Scalar_Float_88902,11320.174,2025-03-06T08:51:13.905Z
[28704] s_Demo_Dynamic_Scalar_Int16_28704,19332,2025-03-06T08:51:13.906Z
[28704] s_Demo_Dynamic_Scalar_Int16_28704,19563,2025-03-06T08:51:14.609Z
[88902] s_Demo_Dynamic_Scalar_Float_88902,11321.27,2025-03-06T08:51:14.609Z
[88902] s_Demo_Dynamic_Scalar_Float_88902,11322.365,2025-03-06T08:51:15.312Z
[28704] s_Demo_Dynamic_Scalar_Int16_28704,19794,2025-03-06T08:51:15.313Z
[88902] s_Demo_Dynamic_Scalar_Float_88902,11323.461,2025-03-06T08:51:16.052Z
[28704] s_Demo_Dynamic_Scalar_Int16_28704,20025,2025-03-06T08:51:16.052Z
[88902] s_Demo_Dynamic_Scalar_Float_88902,11324.656,2025-03-06T08:51:16.721Z
[28704] s_Demo_Dynamic_Scalar_Int16_28704,20277,2025-03-06T08:51:16.721Z
[88902] s_Demo_Dynamic_Scalar_Float_88902,11325.752,2025-03-06T08:51:17.424Z
[28704] s_Demo_Dynamic_Scalar_Int16_28704,20508,2025-03-06T08:51:17.424Z
[88902] s_Demo_Dynamic_Scalar_Float_88902,11326.848,2025-03-06T08:51:18.130Z
[28704] s_Demo_Dynamic_Scalar_Int16_28704,20739,2025-03-06T08:51:18.130Z
[88902] s_Demo_Dynamic_Scalar_Float_88902,11327.943,2025-03-06T08:51:18.834Z
[28704] s_Demo_Dynamic_Scalar_Int16_28704,20970,2025-03-06T08:51:18.834Z
