DatapointId,Value,Timestamp
[88902] s_Demo_Dynamic_Scalar_Float_88902,6728.113,2025-03-06T08:03:10.376Z
[28704] s_Demo_Dynamic_Scalar_Int16_28704,-29773,2025-03-06T08:03:10.376Z
[88902] s_Demo_Dynamic_Scalar_Float_88902,6729.314,2025-03-06T08:03:11.130Z
[28704] s_Demo_Dynamic_Scalar_Int16_28704,-29521,2025-03-06T08:03:11.130Z
[88902] s_Demo_Dynamic_Scalar_Float_88902,6730.415,2025-03-06T08:03:11.786Z
[28704] s_Demo_Dynamic_Scalar_Int16_28704,-29290,2025-03-06T08:03:11.786Z
[88902] s_Demo_Dynamic_Scalar_Float_88902,6731.516,2025-03-06T08:03:12.490Z
[28704] s_Demo_Dynamic_Scalar_Int16_28704,-29059,2025-03-06T08:03:12.490Z
[88902] s_Demo_Dynamic_Scalar_Float_88902,6732.7173,2025-03-06T08:03:13.195Z
[28704] s_Demo_Dynamic_Scalar_Int16_28704,-28807,2025-03-06T08:03:13.195Z
[88902] s_Demo_Dynamic_Scalar_Float_88902,6733.8184,2025-03-06T08:03:13.899Z
[28704] s_Demo_Dynamic_Scalar_Int16_28704,-28576,2025-03-06T08:03:13.899Z
[88902] s_Demo_Dynamic_Scalar_Float_88902,6734.9194,2025-03-06T08:03:14.603Z
[28704] s_Demo_Dynamic_Scalar_Int16_28704,-28345,2025-03-06T08:03:14.603Z
[28704] s_Demo_Dynamic_Scalar_Int16_28704,-28114,2025-03-06T08:03:15.307Z
[88902] s_Demo_Dynamic_Scalar_Float_88902,6736.0205,2025-03-06T08:03:15.307Z
[88902] s_Demo_Dynamic_Scalar_Float_88902,6737.2217,2025-03-06T08:03:16.011Z
[28704] s_Demo_Dynamic_Scalar_Int16_28704,-27862,2025-03-06T08:03:16.011Z
