DatapointId,Value,Timestamp
[88902] s_Demo_Dynamic_Scalar_Float_88902,11248.555,2025-03-06T08:50:28.855Z
[28704] s_Demo_Dynamic_Scalar_Int16_28704,4233,2025-03-06T08:50:28.856Z
[88902] s_Demo_Dynamic_Scalar_Float_88902,11249.65,2025-03-06T08:50:29.560Z
[28704] s_Demo_Dynamic_Scalar_Int16_28704,4464,2025-03-06T08:50:29.560Z
[88902] s_Demo_Dynamic_Scalar_Float_88902,11250.746,2025-03-06T08:50:30.263Z
[28704] s_Demo_Dynamic_Scalar_Int16_28704,4695,2025-03-06T08:50:30.264Z
[88902] s_Demo_Dynamic_Scalar_Float_88902,11251.941,2025-03-06T08:50:30.968Z
[28704] s_Demo_Dynamic_Scalar_Int16_28704,4947,2025-03-06T08:50:30.968Z
[88902] s_Demo_Dynamic_Scalar_Float_88902,11253.037,2025-03-06T08:50:31.714Z
[28704] s_Demo_Dynamic_Scalar_Int16_28704,5178,2025-03-06T08:50:31.714Z
[88902] s_Demo_Dynamic_Scalar_Float_88902,11254.133,2025-03-06T08:50:32.376Z
[28704] s_Demo_Dynamic_Scalar_Int16_28704,5409,2025-03-06T08:50:32.376Z
[88902] s_Demo_Dynamic_Scalar_Float_88902,11255.229,2025-03-06T08:50:33.079Z
[28704] s_Demo_Dynamic_Scalar_Int16_28704,5640,2025-03-06T08:50:33.079Z
[88902] s_Demo_Dynamic_Scalar_Float_88902,11256.324,2025-03-06T08:50:33.783Z
[28704] s_Demo_Dynamic_Scalar_Int16_28704,5871,2025-03-06T08:50:33.783Z
[28704] s_Demo_Dynamic_Scalar_Int16_28704,6123,2025-03-06T08:50:34.487Z
[88902] s_Demo_Dynamic_Scalar_Float_88902,11257.52,2025-03-06T08:50:34.487Z
