DatapointId,Value,Timestamp
[88902] s_Demo_Dynamic_Scalar_Float_88902,8669.668,2025-03-06T08:23:27.401Z
[28704] s_Demo_Dynamic_Scalar_Int16_28704,-15169,2025-03-06T08:23:27.401Z
[88902] s_Demo_Dynamic_Scalar_Float_88902,8670.764,2025-03-06T08:23:28.057Z
[28704] s_Demo_Dynamic_Scalar_Int16_28704,-14938,2025-03-06T08:23:28.057Z
[88902] s_Demo_Dynamic_Scalar_Float_88902,8671.859,2025-03-06T08:23:28.761Z
[28704] s_Demo_Dynamic_Scalar_Int16_28704,-14707,2025-03-06T08:23:28.762Z
[88902] s_Demo_Dynamic_Scalar_Float_88902,8673.055,2025-03-06T08:23:29.464Z
[28704] s_Demo_Dynamic_Scalar_Int16_28704,-14455,2025-03-06T08:23:29.464Z
[28704] s_Demo_Dynamic_Scalar_Int16_28704,-14224,2025-03-06T08:23:30.168Z
[88902] s_Demo_Dynamic_Scalar_Float_88902,8674.15,2025-03-06T08:23:30.168Z
[88902] s_Demo_Dynamic_Scalar_Float_88902,8675.246,2025-03-06T08:23:30.872Z
[28704] s_Demo_Dynamic_Scalar_Int16_28704,-13993,2025-03-06T08:23:30.872Z
[88902] s_Demo_Dynamic_Scalar_Float_88902,8676.342,2025-03-06T08:23:31.576Z
[28704] s_Demo_Dynamic_Scalar_Int16_28704,-13762,2025-03-06T08:23:31.577Z
[88902] s_Demo_Dynamic_Scalar_Float_88902,8677.4375,2025-03-06T08:23:32.281Z
[28704] s_Demo_Dynamic_Scalar_Int16_28704,-13531,2025-03-06T08:23:32.281Z
[88902] s_Demo_Dynamic_Scalar_Float_88902,8678.633,2025-03-06T08:23:32.983Z
[28704] s_Demo_Dynamic_Scalar_Int16_28704,-13279,2025-03-06T08:23:32.984Z
