DatapointId,Value,Timestamp
[88902] s_Demo_Dynamic_Scalar_Float_88902,12831.248,2025-03-06T09:07:03.885Z
[28704] s_Demo_Dynamic_Scalar_Int16_28704,10222,2025-03-06T09:07:03.885Z
[88902] s_Demo_Dynamic_Scalar_Float_88902,12832.443,2025-03-06T09:07:04.588Z
[28704] s_Demo_Dynamic_Scalar_Int16_28704,10474,2025-03-06T09:07:04.588Z
[88902] s_Demo_Dynamic_Scalar_Float_88902,12833.539,2025-03-06T09:07:05.292Z
[28704] s_Demo_Dynamic_Scalar_Int16_28704,10705,2025-03-06T09:07:05.292Z
[28704] s_Demo_Dynamic_Scalar_Int16_28704,10936,2025-03-06T09:07:05.997Z
[88902] s_Demo_Dynamic_Scalar_Float_88902,12834.635,2025-03-06T09:07:05.997Z
[28704] s_Demo_Dynamic_Scalar_Int16_28704,11167,2025-03-06T09:07:06.701Z
[88902] s_Demo_Dynamic_Scalar_Float_88902,12835.73,2025-03-06T09:07:06.701Z
[28704] s_Demo_Dynamic_Scalar_Int16_28704,11398,2025-03-06T09:07:07.404Z
[88902] s_Demo_Dynamic_Scalar_Float_88902,12836.826,2025-03-06T09:07:07.405Z
[88902] s_Demo_Dynamic_Scalar_Float_88902,12838.021,2025-03-06T09:07:08.108Z
[28704] s_Demo_Dynamic_Scalar_Int16_28704,11650,2025-03-06T09:07:08.108Z
[88902] s_Demo_Dynamic_Scalar_Float_88902,12839.117,2025-03-06T09:07:08.812Z
[28704] s_Demo_Dynamic_Scalar_Int16_28704,11881,2025-03-06T09:07:08.812Z
[28704] s_Demo_Dynamic_Scalar_Int16_28704,12112,2025-03-06T09:07:09.564Z
[88902] s_Demo_Dynamic_Scalar_Float_88902,12840.213,2025-03-06T09:07:09.565Z
