DatapointId,Value,Timestamp
[88902] s_Demo_Dynamic_Scalar_Float_88902,7719.9805,2025-03-06T08:13:31.497Z
[28704] s_Demo_Dynamic_Scalar_Int16_28704,-18292,2025-03-06T08:13:31.497Z
[88902] s_Demo_Dynamic_Scalar_Float_88902,7721.1816,2025-03-06T08:13:32.159Z
[28704] s_Demo_Dynamic_Scalar_Int16_28704,-18040,2025-03-06T08:13:32.159Z
[88902] s_Demo_Dynamic_Scalar_Float_88902,7722.2827,2025-03-06T08:13:32.861Z
[28704] s_Demo_Dynamic_Scalar_Int16_28704,-17809,2025-03-06T08:13:32.861Z
[88902] s_Demo_Dynamic_Scalar_Float_88902,7723.384,2025-03-06T08:13:33.565Z
[28704] s_Demo_Dynamic_Scalar_Int16_28704,-17578,2025-03-06T08:13:33.566Z
[88902] s_Demo_Dynamic_Scalar_Float_88902,7724.585,2025-03-06T08:13:34.269Z
[28704] s_Demo_Dynamic_Scalar_Int16_28704,-17326,2025-03-06T08:13:34.269Z
[88902] s_Demo_Dynamic_Scalar_Float_88902,7725.686,2025-03-06T08:13:34.973Z
[28704] s_Demo_Dynamic_Scalar_Int16_28704,-17095,2025-03-06T08:13:34.974Z
[88902] s_Demo_Dynamic_Scalar_Float_88902,7726.787,2025-03-06T08:13:35.677Z
[28704] s_Demo_Dynamic_Scalar_Int16_28704,-16864,2025-03-06T08:13:35.678Z
[88902] s_Demo_Dynamic_Scalar_Float_88902,7727.9883,2025-03-06T08:13:36.381Z
[28704] s_Demo_Dynamic_Scalar_Int16_28704,-16612,2025-03-06T08:13:36.381Z
[28704] s_Demo_Dynamic_Scalar_Int16_28704,-16381,2025-03-06T08:13:37.085Z
[88902] s_Demo_Dynamic_Scalar_Float_88902,7729.0894,2025-03-06T08:13:37.086Z
