DatapointId,Value,Timestamp
[28704] s_Demo_Dynamic_Scalar_Int16_28704,-3723,2025-03-06T08:10:59.267Z
[88902] s_Demo_Dynamic_Scalar_Float_88902,7477.0435,2025-03-06T08:10:59.267Z
[88902] s_Demo_Dynamic_Scalar_Float_88902,7478.1445,2025-03-06T08:10:59.971Z
[28704] s_Demo_Dynamic_Scalar_Int16_28704,-3492,2025-03-06T08:10:59.972Z
[88902] s_Demo_Dynamic_Scalar_Float_88902,7479.3457,2025-03-06T08:11:00.731Z
[28704] s_Demo_Dynamic_Scalar_Int16_28704,-3240,2025-03-06T08:11:00.731Z
[88902] s_Demo_Dynamic_Scalar_Float_88902,7480.447,2025-03-06T08:11:01.379Z
[28704] s_Demo_Dynamic_Scalar_Int16_28704,-3009,2025-03-06T08:11:01.380Z
[88902] s_Demo_Dynamic_Scalar_Float_88902,7481.548,2025-03-06T08:11:02.084Z
[28704] s_Demo_Dynamic_Scalar_Int16_28704,-2778,2025-03-06T08:11:02.084Z
[88902] s_Demo_Dynamic_Scalar_Float_88902,7482.649,2025-03-06T08:11:02.786Z
[28704] s_Demo_Dynamic_Scalar_Int16_28704,-2547,2025-03-06T08:11:02.787Z
[88902] s_Demo_Dynamic_Scalar_Float_88902,7483.75,2025-03-06T08:11:03.490Z
[28704] s_Demo_Dynamic_Scalar_Int16_28704,-2316,2025-03-06T08:11:03.491Z
[88902] s_Demo_Dynamic_Scalar_Float_88902,7484.951,2025-03-06T08:11:04.194Z
[28704] s_Demo_Dynamic_Scalar_Int16_28704,-2064,2025-03-06T08:11:04.195Z
[28704] s_Demo_Dynamic_Scalar_Int16_28704,-1833,2025-03-06T08:11:04.899Z
[88902] s_Demo_Dynamic_Scalar_Float_88902,7486.0522,2025-03-06T08:11:04.900Z
