DatapointId,Value,Timestamp
[88902] s_Demo_Dynamic_Scalar_Float_88902,14363.9375,2025-03-06T09:23:07.169Z
[28704] s_Demo_Dynamic_Scalar_Int16_28704,5669,2025-03-06T09:23:07.170Z
[28704] s_Demo_Dynamic_Scalar_Int16_28704,5900,2025-03-06T09:23:07.873Z
[88902] s_Demo_Dynamic_Scalar_Float_88902,14365.033,2025-03-06T09:23:07.873Z
[88902] s_Demo_Dynamic_Scalar_Float_88902,14366.129,2025-03-06T09:23:08.576Z
[28704] s_Demo_Dynamic_Scalar_Int16_28704,6131,2025-03-06T09:23:08.576Z
[88902] s_Demo_Dynamic_Scalar_Float_88902,14367.225,2025-03-06T09:23:09.321Z
[28704] s_Demo_Dynamic_Scalar_Int16_28704,6362,2025-03-06T09:23:09.321Z
[88902] s_Demo_Dynamic_Scalar_Float_88902,14368.42,2025-03-06T09:23:09.984Z
[28704] s_Demo_Dynamic_Scalar_Int16_28704,6614,2025-03-06T09:23:09.984Z
[28704] s_Demo_Dynamic_Scalar_Int16_28704,6845,2025-03-06T09:23:10.687Z
[88902] s_Demo_Dynamic_Scalar_Float_88902,14369.516,2025-03-06T09:23:10.687Z
[88902] s_Demo_Dynamic_Scalar_Float_88902,14370.611,2025-03-06T09:23:11.395Z
[28704] s_Demo_Dynamic_Scalar_Int16_28704,7076,2025-03-06T09:23:11.396Z
[88902] s_Demo_Dynamic_Scalar_Float_88902,14371.707,2025-03-06T09:23:12.099Z
[28704] s_Demo_Dynamic_Scalar_Int16_28704,7307,2025-03-06T09:23:12.099Z
[88902] s_Demo_Dynamic_Scalar_Float_88902,14372.902,2025-03-06T09:23:12.851Z
[28704] s_Demo_Dynamic_Scalar_Int16_28704,7559,2025-03-06T09:23:12.851Z
