DatapointId,Value,Timestamp
[88902] s_Demo_Dynamic_Scalar_Float_88902,24544.016,2025-03-06T11:09:49.423Z
[28704] s_Demo_Dynamic_Scalar_Int16_28704,-10819,2025-03-06T11:09:49.424Z
[88902] s_Demo_Dynamic_Scalar_Float_88902,24545.111,2025-03-06T11:09:50.127Z
[28704] s_Demo_Dynamic_Scalar_Int16_28704,-10588,2025-03-06T11:09:50.127Z
[88902] s_Demo_Dynamic_Scalar_Float_88902,24546.307,2025-03-06T11:09:50.831Z
[28704] s_Demo_Dynamic_Scalar_Int16_28704,-10336,2025-03-06T11:09:50.831Z
[28704] s_Demo_Dynamic_Scalar_Int16_28704,-10105,2025-03-06T11:09:51.587Z
[88902] s_Demo_Dynamic_Scalar_Float_88902,24547.402,2025-03-06T11:09:51.587Z
[88902] s_Demo_Dynamic_Scalar_Float_88902,24548.498,2025-03-06T11:09:52.246Z
[28704] s_Demo_Dynamic_Scalar_Int16_28704,-9874,2025-03-06T11:09:52.246Z
[88902] s_Demo_Dynamic_Scalar_Float_88902,24549.594,2025-03-06T11:09:52.950Z
[28704] s_Demo_Dynamic_Scalar_Int16_28704,-9643,2025-03-06T11:09:52.951Z
[88902] s_Demo_Dynamic_Scalar_Float_88902,24550.79,2025-03-06T11:09:53.654Z
[28704] s_Demo_Dynamic_Scalar_Int16_28704,-9391,2025-03-06T11:09:53.655Z
[88902] s_Demo_Dynamic_Scalar_Float_88902,24551.885,2025-03-06T11:09:54.358Z
[28704] s_Demo_Dynamic_Scalar_Int16_28704,-9160,2025-03-06T11:09:54.358Z
[88902] s_Demo_Dynamic_Scalar_Float_88902,24552.98,2025-03-06T11:09:55.107Z
[28704] s_Demo_Dynamic_Scalar_Int16_28704,-8929,2025-03-06T11:09:55.107Z
