DatapointId,Value,Timestamp
[88902] s_Demo_Dynamic_Scalar_Float_88902,27478.508,2025-03-06T11:40:34.970Z
[28704] s_Demo_Dynamic_Scalar_Int16_28704,18017,2025-03-06T11:40:34.970Z
[88902] s_Demo_Dynamic_Scalar_Float_88902,27479.604,2025-03-06T11:40:35.674Z
[28704] s_Demo_Dynamic_Scalar_Int16_28704,18248,2025-03-06T11:40:35.674Z
[88902] s_Demo_Dynamic_Scalar_Float_88902,27480.7,2025-03-06T11:40:36.378Z
[28704] s_Demo_Dynamic_Scalar_Int16_28704,18479,2025-03-06T11:40:36.379Z
[88902] s_Demo_Dynamic_Scalar_Float_88902,27481.795,2025-03-06T11:40:37.083Z
[28704] s_Demo_Dynamic_Scalar_Int16_28704,18710,2025-03-06T11:40:37.083Z
[88902] s_Demo_Dynamic_Scalar_Float_88902,27482.89,2025-03-06T11:40:37.827Z
[28704] s_Demo_Dynamic_Scalar_Int16_28704,18941,2025-03-06T11:40:37.827Z
[88902] s_Demo_Dynamic_Scalar_Float_88902,27484.086,2025-03-06T11:40:38.491Z
[28704] s_Demo_Dynamic_Scalar_Int16_28704,19193,2025-03-06T11:40:38.491Z
[88902] s_Demo_Dynamic_Scalar_Float_88902,27485.182,2025-03-06T11:40:39.237Z
[28704] s_Demo_Dynamic_Scalar_Int16_28704,19424,2025-03-06T11:40:39.237Z
[88902] s_Demo_Dynamic_Scalar_Float_88902,27486.277,2025-03-06T11:40:39.898Z
[28704] s_Demo_Dynamic_Scalar_Int16_28704,19655,2025-03-06T11:40:39.898Z
[88902] s_Demo_Dynamic_Scalar_Float_88902,27487.373,2025-03-06T11:40:40.602Z
[28704] s_Demo_Dynamic_Scalar_Int16_28704,19886,2025-03-06T11:40:40.602Z
