DatapointId,Value,Timestamp
[88902] s_Demo_Dynamic_Scalar_Float_88902,28250.281,2025-03-06T11:48:40.153Z
[28704] s_Demo_Dynamic_Scalar_Int16_28704,-15883,2025-03-06T11:48:40.153Z
[28704] s_Demo_Dynamic_Scalar_Int16_28704,-15631,2025-03-06T11:48:40.810Z
[88902] s_Demo_Dynamic_Scalar_Float_88902,28251.477,2025-03-06T11:48:40.810Z
[28704] s_Demo_Dynamic_Scalar_Int16_28704,-15400,2025-03-06T11:48:41.514Z
[88902] s_Demo_Dynamic_Scalar_Float_88902,28252.572,2025-03-06T11:48:41.515Z
[88902] s_Demo_Dynamic_Scalar_Float_88902,28253.668,2025-03-06T11:48:42.369Z
[28704] s_Demo_Dynamic_Scalar_Int16_28704,-15169,2025-03-06T11:48:42.369Z
[88902] s_Demo_Dynamic_Scalar_Float_88902,28254.863,2025-03-06T11:48:42.922Z
[28704] s_Demo_Dynamic_Scalar_Int16_28704,-14917,2025-03-06T11:48:42.922Z
[88902] s_Demo_Dynamic_Scalar_Float_88902,28255.959,2025-03-06T11:48:43.625Z
[28704] s_Demo_Dynamic_Scalar_Int16_28704,-14686,2025-03-06T11:48:43.626Z
[28704] s_Demo_Dynamic_Scalar_Int16_28704,-14455,2025-03-06T11:48:44.330Z
[88902] s_Demo_Dynamic_Scalar_Float_88902,28257.055,2025-03-06T11:48:44.331Z
[88902] s_Demo_Dynamic_Scalar_Float_88902,28258.15,2025-03-06T11:48:45.033Z
[28704] s_Demo_Dynamic_Scalar_Int16_28704,-14224,2025-03-06T11:48:45.033Z
[28704] s_Demo_Dynamic_Scalar_Int16_28704,-13993,2025-03-06T11:48:45.736Z
[88902] s_Demo_Dynamic_Scalar_Float_88902,28259.246,2025-03-06T11:48:45.737Z
