DatapointId,Value,Timestamp
[28704] s_Demo_Dynamic_Scalar_Int16_28704,28360,2025-03-06T09:17:44.050Z
[88902] s_Demo_Dynamic_Scalar_Float_88902,13849.854,2025-03-06T09:17:44.050Z
[88902] s_Demo_Dynamic_Scalar_Float_88902,13850.949,2025-03-06T09:17:44.755Z
[28704] s_Demo_Dynamic_Scalar_Int16_28704,28591,2025-03-06T09:17:44.755Z
[88902] s_Demo_Dynamic_Scalar_Float_88902,13852.045,2025-03-06T09:17:45.459Z
[28704] s_Demo_Dynamic_Scalar_Int16_28704,28822,2025-03-06T09:17:45.459Z
[88902] s_Demo_Dynamic_Scalar_Float_88902,13853.24,2025-03-06T09:17:46.163Z
[28704] s_Demo_Dynamic_Scalar_Int16_28704,29074,2025-03-06T09:17:46.163Z
[88902] s_Demo_Dynamic_Scalar_Float_88902,13854.336,2025-03-06T09:17:46.867Z
[28704] s_Demo_Dynamic_Scalar_Int16_28704,29305,2025-03-06T09:17:46.867Z
[88902] s_Demo_Dynamic_Scalar_Float_88902,13855.432,2025-03-06T09:17:47.571Z
[28704] s_Demo_Dynamic_Scalar_Int16_28704,29536,2025-03-06T09:17:47.572Z
[88902] s_Demo_Dynamic_Scalar_Float_88902,13856.627,2025-03-06T09:17:48.276Z
[28704] s_Demo_Dynamic_Scalar_Int16_28704,29788,2025-03-06T09:17:48.277Z
[88902] s_Demo_Dynamic_Scalar_Float_88902,13857.723,2025-03-06T09:17:48.980Z
[28704] s_Demo_Dynamic_Scalar_Int16_28704,30019,2025-03-06T09:17:48.980Z
[88902] s_Demo_Dynamic_Scalar_Float_88902,13858.818,2025-03-06T09:17:49.684Z
[28704] s_Demo_Dynamic_Scalar_Int16_28704,30250,2025-03-06T09:17:49.684Z
