DatapointId,Value,Timestamp
[28704] s_Demo_Dynamic_Scalar_Int16_28704,23356,2025-03-06T12:52:32.413Z
[88902] s_Demo_Dynamic_Scalar_Float_88902,34373.566,2025-03-06T12:52:32.413Z
[28704] s_Demo_Dynamic_Scalar_Int16_28704,23608,2025-03-06T12:52:33.115Z
[88902] s_Demo_Dynamic_Scalar_Float_88902,34374.785,2025-03-06T12:52:33.115Z
[88902] s_Demo_Dynamic_Scalar_Float_88902,34375.902,2025-03-06T12:52:33.819Z
[28704] s_Demo_Dynamic_Scalar_Int16_28704,23839,2025-03-06T12:52:33.820Z
[88902] s_Demo_Dynamic_Scalar_Float_88902,34377.02,2025-03-06T12:52:34.524Z
[28704] s_Demo_Dynamic_Scalar_Int16_28704,24070,2025-03-06T12:52:34.524Z
[88902] s_Demo_Dynamic_Scalar_Float_88902,34378.24,2025-03-06T12:52:35.226Z
[28704] s_Demo_Dynamic_Scalar_Int16_28704,24322,2025-03-06T12:52:35.227Z
[88902] s_Demo_Dynamic_Scalar_Float_88902,34379.355,2025-03-06T12:52:35.930Z
[28704] s_Demo_Dynamic_Scalar_Int16_28704,24553,2025-03-06T12:52:35.930Z
[88902] s_Demo_Dynamic_Scalar_Float_88902,34380.473,2025-03-06T12:52:36.634Z
[28704] s_Demo_Dynamic_Scalar_Int16_28704,24784,2025-03-06T12:52:36.634Z
[88902] s_Demo_Dynamic_Scalar_Float_88902,34381.59,2025-03-06T12:52:37.338Z
[28704] s_Demo_Dynamic_Scalar_Int16_28704,25015,2025-03-06T12:52:37.339Z
[88902] s_Demo_Dynamic_Scalar_Float_88902,34382.707,2025-03-06T12:52:38.042Z
[28704] s_Demo_Dynamic_Scalar_Int16_28704,25246,2025-03-06T12:52:38.043Z
