DatapointId,Value,Timestamp
[88902] s_Demo_Dynamic_Scalar_Float_88902,34486.707,2025-03-06T12:53:42.169Z
[28704] s_Demo_Dynamic_Scalar_Int16_28704,-18786,2025-03-06T12:53:42.169Z
[88902] s_Demo_Dynamic_Scalar_Float_88902,34487.926,2025-03-06T12:53:42.873Z
[28704] s_Demo_Dynamic_Scalar_Int16_28704,-18534,2025-03-06T12:53:42.874Z
[88902] s_Demo_Dynamic_Scalar_Float_88902,34489.043,2025-03-06T12:53:43.621Z
[28704] s_Demo_Dynamic_Scalar_Int16_28704,-18303,2025-03-06T12:53:43.622Z
[88902] s_Demo_Dynamic_Scalar_Float_88902,34490.16,2025-03-06T12:53:44.281Z
[28704] s_Demo_Dynamic_Scalar_Int16_28704,-18072,2025-03-06T12:53:44.281Z
[88902] s_Demo_Dynamic_Scalar_Float_88902,34491.277,2025-03-06T12:53:45.032Z
[28704] s_Demo_Dynamic_Scalar_Int16_28704,-17841,2025-03-06T12:53:45.032Z
[88902] s_Demo_Dynamic_Scalar_Float_88902,34492.395,2025-03-06T12:53:45.689Z
[28704] s_Demo_Dynamic_Scalar_Int16_28704,-17610,2025-03-06T12:53:45.689Z
[88902] s_Demo_Dynamic_Scalar_Float_88902,34493.613,2025-03-06T12:53:46.393Z
[28704] s_Demo_Dynamic_Scalar_Int16_28704,-17358,2025-03-06T12:53:46.394Z
[88902] s_Demo_Dynamic_Scalar_Float_88902,34494.73,2025-03-06T12:53:47.141Z
[28704] s_Demo_Dynamic_Scalar_Int16_28704,-17127,2025-03-06T12:53:47.142Z
[88902] s_Demo_Dynamic_Scalar_Float_88902,34495.848,2025-03-06T12:53:47.804Z
[28704] s_Demo_Dynamic_Scalar_Int16_28704,-16896,2025-03-06T12:53:47.804Z
