DatapointId,Value,Timestamp
[88902] s_Demo_Dynamic_Scalar_Float_88902,7537.8027,2025-03-06T08:11:37.297Z
[28704] s_Demo_Dynamic_Scalar_Int16_28704,9024,2025-03-06T08:11:37.297Z
[88902] s_Demo_Dynamic_Scalar_Float_88902,7538.904,2025-03-06T08:11:38.002Z
[28704] s_Demo_Dynamic_Scalar_Int16_28704,9255,2025-03-06T08:11:38.002Z
[88902] s_Demo_Dynamic_Scalar_Float_88902,7540.005,2025-03-06T08:11:38.705Z
[28704] s_Demo_Dynamic_Scalar_Int16_28704,9486,2025-03-06T08:11:38.705Z
[88902] s_Demo_Dynamic_Scalar_Float_88902,7541.106,2025-03-06T08:11:39.409Z
[28704] s_Demo_Dynamic_Scalar_Int16_28704,9717,2025-03-06T08:11:39.409Z
[28704] s_Demo_Dynamic_Scalar_Int16_28704,9948,2025-03-06T08:11:40.113Z
[88902] s_Demo_Dynamic_Scalar_Float_88902,7542.207,2025-03-06T08:11:40.113Z
[28704] s_Demo_Dynamic_Scalar_Int16_28704,10200,2025-03-06T08:11:40.871Z
[88902] s_Demo_Dynamic_Scalar_Float_88902,7543.408,2025-03-06T08:11:40.871Z
[28704] s_Demo_Dynamic_Scalar_Int16_28704,10431,2025-03-06T08:11:41.521Z
[88902] s_Demo_Dynamic_Scalar_Float_88902,7544.5093,2025-03-06T08:11:41.521Z
[88902] s_Demo_Dynamic_Scalar_Float_88902,7545.6104,2025-03-06T08:11:42.224Z
[28704] s_Demo_Dynamic_Scalar_Int16_28704,10662,2025-03-06T08:11:42.225Z
[88902] s_Demo_Dynamic_Scalar_Float_88902,7546.7114,2025-03-06T08:11:42.928Z
[28704] s_Demo_Dynamic_Scalar_Int16_28704,10893,2025-03-06T08:11:42.928Z
