DatapointId,Value,Timestamp
[88902] s_Demo_Dynamic_Scalar_Float_88902,15361.824,2025-03-06T09:33:34.468Z
[28704] s_Demo_Dynamic_Scalar_Int16_28704,19439,2025-03-06T09:33:34.468Z
[88902] s_Demo_Dynamic_Scalar_Float_88902,15362.82,2025-03-06T09:33:35.173Z
[28704] s_Demo_Dynamic_Scalar_Int16_28704,19649,2025-03-06T09:33:35.173Z
[88902] s_Demo_Dynamic_Scalar_Float_88902,15364.016,2025-03-06T09:33:35.875Z
[28704] s_Demo_Dynamic_Scalar_Int16_28704,19901,2025-03-06T09:33:35.876Z
[88902] s_Demo_Dynamic_Scalar_Float_88902,15365.111,2025-03-06T09:33:36.580Z
[28704] s_Demo_Dynamic_Scalar_Int16_28704,20132,2025-03-06T09:33:36.580Z
[28704] s_Demo_Dynamic_Scalar_Int16_28704,20363,2025-03-06T09:33:37.284Z
[88902] s_Demo_Dynamic_Scalar_Float_88902,15366.207,2025-03-06T09:33:37.284Z
[88902] s_Demo_Dynamic_Scalar_Float_88902,15367.402,2025-03-06T09:33:37.988Z
[28704] s_Demo_Dynamic_Scalar_Int16_28704,20615,2025-03-06T09:33:37.988Z
[88902] s_Demo_Dynamic_Scalar_Float_88902,15368.498,2025-03-06T09:33:38.692Z
[28704] s_Demo_Dynamic_Scalar_Int16_28704,20846,2025-03-06T09:33:38.692Z
[88902] s_Demo_Dynamic_Scalar_Float_88902,15369.594,2025-03-06T09:33:39.395Z
[28704] s_Demo_Dynamic_Scalar_Int16_28704,21077,2025-03-06T09:33:39.396Z
[88902] s_Demo_Dynamic_Scalar_Float_88902,15370.689,2025-03-06T09:33:40.099Z
[28704] s_Demo_Dynamic_Scalar_Int16_28704,21308,2025-03-06T09:33:40.099Z
