DatapointId,Value,Timestamp
[88902] s_Demo_Dynamic_Scalar_Float_88902,29849.31,2025-03-06T12:05:25.581Z
[28704] s_Demo_Dynamic_Scalar_Int16_28704,-6450,2025-03-06T12:05:25.581Z
[88902] s_Demo_Dynamic_Scalar_Float_88902,29850.406,2025-03-06T12:05:26.285Z
[28704] s_Demo_Dynamic_Scalar_Int16_28704,-6219,2025-03-06T12:05:26.285Z
[88902] s_Demo_Dynamic_Scalar_Float_88902,29851.502,2025-03-06T12:05:26.989Z
[28704] s_Demo_Dynamic_Scalar_Int16_28704,-5988,2025-03-06T12:05:26.990Z
[88902] s_Demo_Dynamic_Scalar_Float_88902,29852.598,2025-03-06T12:05:27.693Z
[28704] s_Demo_Dynamic_Scalar_Int16_28704,-5757,2025-03-06T12:05:27.693Z
[88902] s_Demo_Dynamic_Scalar_Float_88902,29853.793,2025-03-06T12:05:28.398Z
[28704] s_Demo_Dynamic_Scalar_Int16_28704,-5505,2025-03-06T12:05:28.398Z
[28704] s_Demo_Dynamic_Scalar_Int16_28704,-5274,2025-03-06T12:05:29.102Z
[88902] s_Demo_Dynamic_Scalar_Float_88902,29854.889,2025-03-06T12:05:29.102Z
[28704] s_Demo_Dynamic_Scalar_Int16_28704,-5043,2025-03-06T12:05:29.806Z
[88902] s_Demo_Dynamic_Scalar_Float_88902,29855.984,2025-03-06T12:05:29.806Z
[28704] s_Demo_Dynamic_Scalar_Int16_28704,-4812,2025-03-06T12:05:30.509Z
[88902] s_Demo_Dynamic_Scalar_Float_88902,29857.08,2025-03-06T12:05:30.509Z
[88902] s_Demo_Dynamic_Scalar_Float_88902,29858.275,2025-03-06T12:05:31.213Z
[28704] s_Demo_Dynamic_Scalar_Int16_28704,-4560,2025-03-06T12:05:31.213Z
