DatapointId,Value,Timestamp
[88902] s_Demo_Dynamic_Scalar_Float_88902,24755.885,2025-03-06T11:12:02.522Z
[28704] s_Demo_Dynamic_Scalar_Int16_28704,-31688,2025-03-06T11:12:02.522Z
[88902] s_Demo_Dynamic_Scalar_Float_88902,24756.98,2025-03-06T11:12:03.272Z
[28704] s_Demo_Dynamic_Scalar_Int16_28704,-31457,2025-03-06T11:12:03.272Z
[88902] s_Demo_Dynamic_Scalar_Float_88902,24758.176,2025-03-06T11:12:03.930Z
[28704] s_Demo_Dynamic_Scalar_Int16_28704,-31205,2025-03-06T11:12:03.930Z
[88902] s_Demo_Dynamic_Scalar_Float_88902,24759.271,2025-03-06T11:12:04.682Z
[28704] s_Demo_Dynamic_Scalar_Int16_28704,-30974,2025-03-06T11:12:04.682Z
[88902] s_Demo_Dynamic_Scalar_Float_88902,24760.367,2025-03-06T11:12:05.336Z
[28704] s_Demo_Dynamic_Scalar_Int16_28704,-30743,2025-03-06T11:12:05.337Z
[88902] s_Demo_Dynamic_Scalar_Float_88902,24761.463,2025-03-06T11:12:06.040Z
[28704] s_Demo_Dynamic_Scalar_Int16_28704,-30512,2025-03-06T11:12:06.040Z
[88902] s_Demo_Dynamic_Scalar_Float_88902,24762.658,2025-03-06T11:12:06.792Z
[28704] s_Demo_Dynamic_Scalar_Int16_28704,-30260,2025-03-06T11:12:06.792Z
[88902] s_Demo_Dynamic_Scalar_Float_88902,24763.754,2025-03-06T11:12:07.450Z
[28704] s_Demo_Dynamic_Scalar_Int16_28704,-30029,2025-03-06T11:12:07.451Z
[88902] s_Demo_Dynamic_Scalar_Float_88902,24764.85,2025-03-06T11:12:08.155Z
[28704] s_Demo_Dynamic_Scalar_Int16_28704,-29798,2025-03-06T11:12:08.155Z
